Date,Temperature_C,Temperature_Min_C,Feels_Like_C,Rainfall_mm,Humidity_Percent,Weather_Condition,Season,UV_Index,Wind_Speed_kmph,Air_Quality_Index,Dew_Point_C,Visibility_km
2025-02-27,22.2,10.7,20.9,0.0,30.4,Clear,Winter,6.0,17.2,129,6.5,13.5
2025-02-28,22.8,8.1,22.0,0.0,38.9,Clear,Winter,4.6,8.4,50,6.6,14.9
"March 01, 2025",39.2,26.3,39.4,0.0,38.0,Clear,Summer,6.8,11.9,109,21.5,13.5
2025-03-02,39.1,27.4,37.2,0.3,30.1,Clear,Summer,2.7,5.3,50,,14.3
2025-03-03,35.7,21.2,35.3,0.0,29.8,Clear,Summer,6.5,28.6,50,18.4,13.9
04/03/2025,37.0,22.4,36.1,0.0,36.2,Clear,Summer,3.9,23.9,50,17.5,14.6
"March 05, 2025",33.8,22.6,36.7,0.0,39.7,Clear,Summer,7.8,5.8,55,19.2,14.6
06/03/2025,34.4,21.1,36.4,0.0,25.0,Clear,Post_Monsoon,10.6,15.3,93,16.7,13.7
2025-03-07,37.1,26.2,38.3,0.0,26.6,Clear,Summer,4.9,17.7,112,23.8,12.7
08/03/2025,40.5,21.5,38.7,0.0,28.8,Heatwave,Summer,9.7,23.5,127,,11.9
2025-03-09,37.3,22.3,37.0,0.0,37.9,Clear,Summer,10.2,29.9,70,20.8,13.0
10/03/2025,41.3,22.1,41.9,0.0,25.0,Heatwave,Summer,7.0,29.8,83,19.0,13.8
"March 11, 2025",40.2,21.5,39.4,0.0,25.0,Heatwave,Summer,8.1,12.0,114,17.9,15.0
"March 12, 2025",41.4,22.2,41.8,0.0,37.6,Heatwave,Summer,10.9,11.8,100,17.2,14.7
"March 13, 2025",38.6,25.7,37.1,0.0,31.6,Clear,Summer,10.7,131.17586883827536,78,21.9,13.4
2025-03-14,35.7,25.5,35.6,0.0,25.0,Clear,Summer,9.7,69.2,89,24.4,14.9
2025-03-15,40.9,22.2,39.5,0.0,29.7,Heatwave,Summer,7.8,11.3,104,18.5,14.9
16/03/2025,36.8,25.0,34.9,0.0,25.0,Clear,Summer,3.6,7.8,75,20.2,14.4
17/03/2025,33.8,28.3,31.3,0.0,47.2,Clear,Summer,4.3,10.0,153,25.9,14.8
18/03/2025,43.7,26.1,41.6,0.0,25.0,Heatwave,Summer,6.5,17.1,127,,14.8
2025-03-19,36.2,23.6,37.5,0.0,40.7,Clear,Summer,2.6,35.6,88,20.4,14.3
20/03/2025,33.8,24.7,35.7,0.0,29.3,Thunderstorm,Summer,5.3,5.6,65,21.1,14.3
2025-03-21,33.5,19.9,29.2,0.8,25.2,Clear,Summer,6.8,5.4,105,16.3,12.7
22/03/2025,38.7,24.6,38.8,0.0,25.0,Clear,Summer,6.7,26.7,91,20.4,14.2
23/03/2025,36.7,22.1,30.6,0.0,37.8,Clear,Summer,8.7,16.9,55,17.9,12.4
2025-03-24,37.3,26.9,36.1,0.0,30.3,Clear,Summer,5.8,27.1,50,22.7,14.0
25/03/2025,36.0,25.3,34.1,0.0,38.1,Clear,Summer,,20.7,54,22.8,14.7
2025-03-26,32.6,21.9,28.9,0.0,25.0,Clear,Summer,2.1,37.2,81,,14.9
2025-03-27,41.6,24.0,42.3,0.0,26.0,Heatwave,Summer,8.1,11.5,101,22.2,14.0
2025-03-28,32.6,19.6,34.2,0.0,25.7,Clear,Summer,8.2,12.6,136,17.1,14.7
2025-03-29,35.3,20.1,32.4,0.0,36.4,Clear,Summer,2.3,5.4,50,,13.9
2025-03-30,41.3,21.7,38.4,0.0,25.0,Heatwave,Summer,3.3,29.3,91,17.4,13.2
2025-03-31,40.0,24.0,40.3,0.0,37.0,Clear,Summer,3.7,84.6,130,21.5,14.5
01/04/2025,39.3,22.9,39.5,0.0,32.2,Clear,Summer,4.8,11.0,62,21.8,12.4
2025-04-02,43.0,24.6,41.6,0.0,30.7,Heatwave,Summer,8.6,13.0,128,22.7,14.8
"April 03, 2025",43.6,21.7,42.8,7.7,30.8,Rain,Summer,5.8,8.6,96,17.8,11.8
2025-04-04,38.4,17.4,38.0,0.0,25.0,Clear,Summer,9.7,45.6,154,14.7,13.8
"April 05, 2025",40.0,26.7,38.9,0.0,25.0,Clear,Summer,,16.6,66,23.4,14.1
2025-04-06,36.9,25.0,35.2,0.0,29.4,Clear,Summer,6.7,32.3,51,20.5,13.3
"April 07, 2025",36.8,25.3,35.2,0.0,34.3,Clear,Summer,3.5,8.1,50,,12.9
2025-04-08,38.7,25.0,40.9,0.0,31.3,Clear,Summer,3.1,8.9,50,22.5,11.6
2025-04-09,38.4,18.9,37.5,0.0,25.0,Clear,Summer,8.2,6.7,111,15.5,13.9
2025-04-10,33.4,22.6,32.2,0.0,39.5,Clear,Summer,10.6,58.7,80,21.0,14.9
"April 11, 2025",38.6,25.6,33.4,0.0,25.0,Clear,Summer,,7.1,50,23.8,10.4
"April 12, 2025",35.8,29.0,32.1,0.0,26.9,Clear,Summer,7.8,35.2,50,24.7,13.5
2025-04-13,35.3,22.2,37.3,0.0,28.6,Clear,Summer,,5.1,96,18.7,14.5
14/04/2025,42.3,25.1,43.1,0.0,36.8,Heatwave,Summer,10.0,18.7,151,21.7,14.2
2025-04-15,33.7,25.8,32.6,0.0,25.0,Clear,Summer,2.2,21.9,91,21.4,12.4
2025-04-16,32.0,23.6,32.7,0.0,31.9,Clear,Summer,6.8,27.9,135,20.4,14.2
2025-04-17,38.3,28.9,39.5,0.0,25.4,Clear,Summer,10.0,136.6666238689711,106,25.2,14.5
"April 18, 2025",43.3,19.9,43.5,0.0,25.0,Heatwave,Summer,9.7,28.8,174,18.0,14.7
2025-04-19,39.1,21.1,35.3,0.0,26.0,Clear,Summer,6.7,49.1,58,16.5,13.6
2025-04-20,34.6,25.3,36.2,0.0,27.4,Clear,Summer,9.6,75.4,115,21.3,15.0
2025-04-21,36.3,25.1,34.5,0.0,25.0,Clear,Summer,4.4,41.8,113,20.6,14.8
2025-04-22,38.3,25.5,33.0,0.0,41.9,Clear,Summer,6.0,35.3,71,21.5,14.7
2025-04-23,38.2,22.5,33.6,0.0,25.0,Clear,Summer,8.1,18.1,117,17.9,14.8
2025-04-24,38.5,18.2,38.7,0.0,36.4,Clear,Summer,7.9,20.3,182,16.7,13.1
25/04/2025,42.5,21.6,40.8,0.0,28.6,Heatwave,Summer,8.2,7.7,132,18.7,10.1
2025-04-26,38.3,23.5,35.8,0.0,38.4,Clear,Summer,3.3,49.1,83,22.2,13.8
27/04/2025,40.3,23.4,36.9,0.0,25.0,Heatwave,Summer,8.1,6.0,111,22.1,13.7
2025-04-28,32.8,26.5,29.3,0.0,41.5,Clear,Summer,2.4,7.0,50,22.6,11.9
2025-04-29,40.8,27.7,41.1,0.0,35.7,Heatwave,Summer,6.7,25.4,144,,14.8
"April 30, 2025",37.3,25.8,34.5,0.0,25.0,Clear,Summer,5.0,6.3,71,21.3,14.0
"May 01, 2025",39.9,24.8,37.2,0.0,25.0,Clear,Summer,10.0,12.6,50,21.6,12.1
02/05/2025,38.4,27.0,33.8,0.0,27.4,Clear,Summer,7.8,43.2,74,23.5,14.9
"May 03, 2025",38.7,26.0,35.8,0.0,26.6,Clear,Summer,2.1,8.2,104,24.9,13.2
"May 04, 2025",45.3,21.6,43.3,0.0,28.9,Heatwave,Summer,,20.4,121,,12.4
2025-05-05,39.1,22.5,39.5,0.0,35.5,Clear,Summer,,21.1,50,19.4,14.9
2025-05-06,40.7,23.9,41.3,0.0,25.9,Heatwave,Summer,,20.9,153,20.4,14.8
2025-05-07,39.8,20.5,45.1,0.0,42.2,Clear,Summer,,37.5,61,17.7,14.5
2025-05-08,38.4,27.0,38.7,0.0,30.4,Clear,Summer,8.4,23.4,128,23.0,13.3
09/05/2025,40.9,22.9,43.1,0.0,35.4,Heatwave,Summer,4.8,9.6,157,18.2,13.7
10/05/2025,37.6,19.3,36.6,0.0,25.0,Clear,Summer,5.8,24.9,50,16.1,14.2
11/05/2025,42.5,21.9,43.6,0.0,40.2,Heatwave,Summer,2.5,15.6,154,19.7,11.0
2025-05-12,36.5,26.0,35.1,0.0,41.3,Clear,Summer,6.6,11.0,121,21.9,15.0
2025-05-13,40.4,18.1,38.2,0.0,25.0,Heatwave,Summer,6.0,56.2,143,13.3,14.7
2025-05-14,38.8,25.2,36.3,0.0,27.7,Clear,Summer,7.2,17.0,55,,14.9
2025-05-15,37.7,27.7,38.1,0.0,37.2,Clear,Summer,4.5,29.2,65,26.3,13.9
2025-05-16,32.6,24.7,34.1,0.0,29.8,Clear,Summer,3.8,6.3,50,21.5,13.8
2025-05-17,38.0,25.4,38.8,0.0,36.2,Clear,Summer,5.0,110.4,50,23.2,14.7
2025-05-18,43.0,29.1,43.1,0.0,25.0,Heatwave,Summer,8.0,10.3,148,,13.6
2025-05-19,38.9,18.3,36.4,0.0,25.0,Clear,Summer,,9.9,50,,14.8
"May 20, 2025",39.3,25.3,39.1,0.0,27.4,Clear,Summer,,37.3,99,23.0,14.9
21/05/2025,37.4,29.6,37.0,0.0,25.0,Clear,Post_Monsoon,,13.4,112,26.8,11.0
"May 22, 2025",36.0,26.6,34.2,0.0,25.0,Clear,Summer,9.6,21.2,50,22.5,14.2
2025-05-23,36.3,20.8,35.6,0.0,25.0,Clear,Summer,,40.6,103,19.6,14.8
2025-05-24,38.1,28.2,36.4,0.0,25.0,Clear,Summer,6.5,8.7,50,25.8,14.9
"May 25, 2025",43.4,24.3,42.0,0.0,34.9,Heatwave,Summer,4.0,34.9,135,21.8,14.1
"May 26, 2025",36.5,25.9,36.5,0.0,25.7,Clear,Winter,4.4,16.1,67,22.3,14.0
"May 27, 2025",41.8,29.1,38.9,0.0,40.2,Heatwave,Summer,9.5,18.3,160,,14.0
28/05/2025,36.3,25.8,36.4,0.0,25.0,Clear,Summer,3.2,20.0,50,21.6,14.2
"May 29, 2025",31.0,23.3,31.9,0.0,29.4,Clear,Summer,5.0,44.6,78,,12.8
2025-05-30,42.9,23.1,43.6,0.0,48.8,Heatwave,Summer,7.9,24.3,157,19.5,14.0
"May 31, 2025",36.6,19.1,35.9,0.0,35.2,Clear,Post_Monsoon,4.3,13.3,76,,14.9
2025-06-01,35.6,24.1,40.3,0.0,45.2,Clear,Monsoon,6.3,8.0,125,20.5,14.8
02/06/2025,32.8,25.0,32.1,0.0,29.7,Clear,Monsoon,8.0,34.6,50,22.7,14.9
"June 03, 2025",34.1,25.1,35.8,7.5,27.2,Rain,Post_Monsoon,8.2,6.1,50,20.6,13.4
2025-06-04,39.1,26.4,40.6,0.0,30.7,Clear,Monsoon,,16.1,56,,13.9
2025-06-05,35.9,23.1,37.3,0.0,35.9,Clear,Monsoon,9.6,15.5,84,21.8,11.3
2025-06-06,37.4,25.1,37.2,25.8,48.0,RAIN,Monsoon,3.5,14.3,90,,8.5
"June 07, 2025",38.8,26.0,40.4,18.1,38.4,Rain,Monsoon,3.4,65.8,50,23.3,8.9
2025-06-08,40.6,26.2,44.8,104.7,98.0,Heavy_Rain,Monsoon,7.6,22.2,117,23.7,0.5
2025-06-09,33.9,26.1,32.4,25.0,37.6,RAIN,Monsoon,7.7,15.1,94,21.6,9.6
2025-06-10,33.8,24.4,29.7,0.0,25.4,Clear,Monsoon,3.4,10.5,93,19.5,14.5
2025-06-11,27.3,23.3,24.2,0.0,25.0,Clear,Monsoon,8.5,9.3,102,21.7,14.7
12/06/2025,34.8,25.6,34.7,0.0,25.0,Clear,Monsoon,9.6,28.4,94,24.4,14.6
2025-06-13,34.6,23.6,32.9,0.0,26.1,Clear,Monsoon,7.2,123.95018268904334,69,18.7,14.9
"June 14, 2025",35.4,27.0,33.3,101.7,91.2,Heavy_Rain,Monsoon,5.7,12.9,147,24.2,0.5
2025-06-15,32.2,26.0,33.6,0.0,43.7,Clear,Monsoon,9.3,12.2,64,24.4,14.9
16/06/2025,30.9,25.2,32.4,19.8,54.0,Rain,Monsoon,,21.7,94,20.3,9.6
2025-06-17,35.4,26.6,36.3,-1.0,42.6,Clear,Monsoon,2.4,44.6,95,24.3,13.9
2025-06-18,35.7,24.2,34.1,21.2,50.6,Rain,Monsoon,10.6,14.6,103,20.5,9.0
19/06/2025,37.1,27.6,34.0,5.1,36.7,Rain,Monsoon,7.8,35.8,81,23.7,13.7
20/06/2025,33.8,27.5,36.5,48.7,64.6,Heavy_Rain,Monsoon,,32.0,162,23.9,4.3
"June 21, 2025",35.8,25.8,35.8,24.0,40.8,Rain,Monsoon,,8.7,50,23.0,9.4
"June 22, 2025",36.6,22.0,35.7,2.6,25.0,Clear,Monsoon,,17.6,126,,13.5
2025-06-23,35.1,24.9,37.1,72.4,83.9,Heavy_Rain,Monsoon,,28.6,110,20.9,0.5
"June 24, 2025",28.4,26.4,27.5,54.2,71.8,Heavy_Rain,Monsoon,,17.3,50,23.0,3.6
"June 25, 2025",35.7,21.0,30.0,0.0,25.1,Clear,Monsoon,5.7,18.7,163,19.8,15.0
2025-06-26,31.8,27.2,34.8,4.7,25.0,Clear,Monsoon,6.0,29.7,122,25.6,13.4
2025-06-27,37.9,26.7,37.4,25.9,54.2,Rain,Monsoon,6.9,21.8,115,23.6,8.5
2025-06-28,34.0,24.4,35.3,76.2,85.9,Heavy_Rain,Monsoon,9.4,35.1,50,19.9,0.5
2025-06-29,35.1,21.1,37.7,43.5,69.4,Heavy_Rain,Monsoon,5.1,37.6,65,17.4,4.5
2025-06-30,34.0,25.1,32.3,9.8,48.7,Rain,Monsoon,8.4,11.9,79,20.5,11.3
2025-07-01,30.6,25.5,29.8,20.1,37.8,Rain,Monsoon,4.3,32.9,69,20.5,9.5
2025-07-02,35.8,24.9,34.5,11.1,40.2,Rain,Monsoon,7.3,11.6,50,22.5,12.3
2025-07-03,37.9,24.7,35.7,3.9,25.0,Clear,Monsoon,8.8,25.9,50,20.2,13.4
2025-07-04,32.2,23.4,30.7,46.2,61.1,Heavy_Rain,Monsoon,9.3,7.3,75,,5.2
2025-07-05,36.1,27.1,36.1,44.1,70.1,Heavy_Rain,Monsoon,3.2,6.9,94,22.5,5.8
"July 06, 2025",28.0,21.3,25.3,35.5,56.6,Heavy_Rain,Monsoon,5.2,29.5,61,19.1,7.3
2025-07-07,36.5,27.1,37.2,0.0,38.8,Clear,Monsoon,2.4,10.9,135,23.2,14.4
08/07/2025,29.8,23.5,32.0,17.5,39.7,raining,Monsoon,9.4,45.1,50,21.8,11.4
2025-07-09,36.4,24.7,35.8,0.8,42.2,Clear,Monsoon,9.6,18.5,113,20.3,13.5
2025-07-10,30.1,24.5,27.8,14.7,48.6,Rain,Monsoon,8.4,18.4,130,,9.3
2025-07-11,33.8,23.3,35.4,69.1,85.1,Heavy_Rain,Monsoon,9.3,40.4,50,21.6,0.9
2025-07-12,36.2,25.2,36.7,8.5,46.0,rain,Monsoon,9.8,9.3,111,,10.2
"July 13, 2025",36.8,25.0,35.8,0.0,27.2,Clear,Monsoon,6.9,10.4,109,21.3,12.1
2025-07-14,29.9,24.2,31.0,6.4,47.9,Rain,Monsoon,5.1,15.5,73,19.2,9.8
"July 15, 2025",33.3,27.3,31.5,0.0,34.4,Clear,Monsoon,9.4,29.7,162,26.3,14.8
2025-07-16,34.2,26.4,35.0,14.2,41.6,Rain,Monsoon,3.5,38.2,50,,12.1
17/07/2025,34.1,38.71328459685425,34.5,3.1,34.9,Clear,Monsoon,,46.9,167,22.1,13.7
2025-07-18,38.6,27.3,39.5,-1.0,40.5,Clear,Monsoon,9.1,6.0,103,24.4,14.3
19/07/2025,36.4,24.5,34.6,0.0,25.0,Clear,Monsoon,7.1,22.9,100,20.1,14.7
20/07/2025,36.6,40.98521670431779,33.7,0.0,25.0,Clear,Monsoon,7.1,7.9,97,20.2,14.5
2025-07-21,35.5,24.1,36.8,18.9,63.8,Rain,Monsoon,,15.9,68,20.0,10.7
2025-07-22,30.5,25.5,27.2,0.0,25.0,Clear,Monsoon,2.1,34.3,110,23.1,14.5
2025-07-23,39.6,25.3,39.9,3.2,28.3,Clear,Monsoon,4.9,23.8,173,21.7,13.5
2025-07-24,30.2,24.9,31.4,74.3,82.1,Heavy_Rain,Monsoon,3.5,12.3,50,23.5,0.5
2025-07-25,35.6,26.4,33.4,0.0,41.3,Clear,Monsoon,5.8,7.6,50,22.0,13.8
2025-07-26,30.5,25.1,30.6,38.9,60.8,Heavy_Rain,Monsoon,3.3,39.3,59,20.6,6.1
"July 27, 2025",33.2,29.3,29.0,34.0,64.1,Heavy_Rain,Monsoon,9.4,31.4,108,26.8,7.9
2025-07-28,35.1,27.3,34.0,0.0,29.8,Clear,Monsoon,9.0,10.6,70,24.8,14.3
"July 29, 2025",31.4,23.4,30.9,8.9,25.0,Rain,Monsoon,3.2,10.9,76,20.4,12.5
30/07/2025,36.3,23.8,38.8,11.4,46.4,Rain,Monsoon,3.0,32.1,50,20.2,10.1
2025-07-31,30.9,25.7,34.2,0.2,39.2,Clear,Monsoon,6.4,10.2,119,21.8,13.6
2025-08-01,31.8,24.1,29.3,0.0,37.2,Clear,Monsoon,8.0,12.5,126,21.6,14.5
2025-08-02,37.7,26.0,37.4,0.0,36.2,Clear,Monsoon,2.5,33.0,65,21.5,14.0
03/08/2025,37.7,23.9,40.1,-1.0,36.3,Clear,Monsoon,,9.2,56,18.9,14.9
04/08/2025,42.0,23.0,40.7,5.9,33.2,Rain,Post_Monsoon,3.3,25.9,84,,13.7
2025-08-05,36.2,26.4,37.5,1.6,32.9,Clear,Monsoon,5.5,145.4,50,22.8,14.4
2025-08-06,37.5,26.0,35.7,26.1,58.0,Rain,Monsoon,,24.7,50,21.9,9.1
07/08/2025,32.7,24.5,31.9,18.1,45.9,Rain,Monsoon,7.3,12.1,105,19.8,11.1
08/08/2025,37.7,26.8,37.7,0.0,25.0,Clear,Monsoon,9.7,27.6,66,24.8,14.7
"August 09, 2025",34.3,25.8,33.1,0.0,25.0,Clear,Monsoon,7.7,17.0,106,22.6,14.8
10/08/2025,32.5,23.5,33.0,0.0,29.2,Clear,Monsoon,4.2,14.6,117,19.8,15.0
2025-08-11,32.6,29.8,32.3,0.0,33.6,Clear,Monsoon,,5.6,127,28.1,11.8
2025-08-12,36.4,19.5,36.2,0.0,25.0,Clear,Monsoon,7.2,25.4,50,17.6,14.0
2025-08-13,41.0,23.9,41.0,0.0,29.6,Heatwave,Monsoon,,16.0,96,19.1,14.2
2025-08-14,38.3,25.5,36.4,81.0,98.0,Heavy_Rain,Monsoon,10.5,43.0,50,24.2,0.5
2025-08-15,33.0,24.8,31.8,31.7,57.0,Heavy_Rain,Monsoon,4.5,10.0,72,21.1,7.6
16/08/2025,32.1,21.8,31.9,27.4,51.0,Rain,Monsoon,3.2,9.0,136,20.1,7.3
2025-08-17,32.6,25.9,33.3,61.5,73.3,Heavy_Rain,Monsoon,3.1,12.0,78,21.7,2.1
2025-08-18,36.6,26.9,36.8,2.2,27.9,Clear,Monsoon,5.6,12.1,69,22.6,11.3
19/08/2025,37.1,26.0,39.1,121.9,98.0,Heavy_Rain,Monsoon,7.3,26.3,151,23.7,0.5
2025-08-20,33.0,22.6,30.5,0.0,31.6,Clear,Monsoon,7.4,15.6,120,19.1,13.3
2025-08-21,34.6,28.3,36.3,2.8,30.0,Clear,Post_Monsoon,2.6,9.9,100,27.2,14.3
"August 22, 2025",32.5,29.1,34.6,15.1,47.3,Rain,Monsoon,2.4,13.6,133,26.5,9.4
23/08/2025,31.7,23.3,33.8,17.6,39.3,Rain,Monsoon,3.7,17.9,80,21.1,8.9
"August 24, 2025",33.4,27.5,31.8,0.0,25.0,Clear,Monsoon,10.4,11.6,98,24.7,13.1
2025-08-25,36.9,22.3,39.4,138.7,98.0,Heavy_Rain,Monsoon,9.5,15.5,104,,0.5
2025-08-26,39.4,26.2,41.1,0.0,43.3,Clear,Monsoon,5.0,6.5,139,24.6,13.8
"August 27, 2025",36.6,26.3,38.5,0.0,28.8,Clear,Monsoon,,25.7,122,23.9,14.7
"August 28, 2025",33.7,24.4,30.8,0.0,35.0,Clear,Monsoon,,40.8,50,20.8,14.8
2025-08-29,32.8,26.2,36.0,43.0,70.0,Heavy_Rain,Monsoon,8.8,25.4,50,21.2,5.7
2025-08-30,34.5,24.3,35.3,0.0,32.4,Clear,Monsoon,,8.2,104,20.3,14.6
31/08/2025,32.4,25.3,29.3,21.2,41.5,Rain,Monsoon,2.6,11.5,123,,10.2
2025-09-01,34.0,29.4,35.3,0.0,31.2,Clear,Monsoon,7.2,38.0,84,27.9,14.8
2025-09-02,36.2,29.7,41.0,90.3,98.0,Heavy_Rain,Monsoon,2.9,21.6,106,27.2,0.5
"September 03, 2025",37.0,20.0,35.6,0.0,25.0,Clear,Monsoon,6.9,21.3,109,15.8,12.0
"September 04, 2025",35.2,25.2,35.1,11.2,37.4,Rain,Monsoon,12.991680631305822,5.9,89,21.2,11.2
2025-09-05,39.6,28.3,38.1,0.0,26.5,Clear,Monsoon,6.3,10.0,102,26.7,14.4
2025-09-06,31.1,26.8,32.7,23.9,36.7,RAIN,Monsoon,4.8,25.2,88,,9.9
07/09/2025,31.1,24.0,32.7,-1.0,50.9,Rain,Monsoon,8.8,12.8,75,21.6,11.2
2025-09-08,37.3,27.3,37.1,0.3,28.5,Clear,Monsoon,2.5,17.0,50,24.7,14.4
"September 09, 2025",30.3,27.0,28.9,0.0,29.7,Clear,Monsoon,,9.4,165,22.0,14.7
2025-09-10,36.5,21.7,40.9,7.3,35.6,Rain,Monsoon,6.4,5.1,50,16.8,12.6
2025-09-11,40.1,25.7,37.3,-1.0,42.6,Heatwave,Monsoon,10.3,6.3,204,23.6,14.7
2025-09-12,31.7,24.2,33.3,-1.0,32.8,Rain,Monsoon,6.1,10.0,50,20.5,10.4
2025-09-13,30.5,25.5,27.9,37.0,53.6,Heavy_Rain,Monsoon,6.8,50.0,55,,6.7
14/09/2025,34.4,24.6,34.4,0.0,25.0,Clear,Monsoon,6.9,18.2,77,23.0,14.7
"September 15, 2025",37.3,23.8,33.0,0.0,26.0,Clear,Monsoon,9.0,16.3,91,20.2,11.8
16/09/2025,33.8,37.22294960248204,32.4,39.7,62.3,Heavy_Rain,Monsoon,2.5,30.7,50,23.7,6.4
17/09/2025,31.8,25.9,31.2,23.5,40.6,Rain,Monsoon,2.1,5.6,82,22.7,9.9
"September 18, 2025",32.2,25.4,28.0,0.0,45.7,Clear,Monsoon,5.9,37.8,121,23.4,14.8
2025-09-19,33.4,25.0,35.8,8.4,44.3,Rain,Monsoon,9.9,40.6,157,20.7,12.5
2025-09-20,31.2,24.9,33.3,10.3,36.8,Rain,Monsoon,,5.4,67,22.4,12.9
"September 21, 2025",36.0,25.2,37.4,29.0,57.3,Rain,Monsoon,10.5,26.7,77,22.2,8.8
22/09/2025,38.0,24.4,39.9,24.3,55.1,Rain,Monsoon,6.4,52.3,117,21.5,9.7
23/09/2025,30.6,25.4,31.6,11.4,39.5,Rain,Monsoon,10.6,13.3,89,22.5,12.3
2025-09-24,39.8,21.9,38.0,2.9,48.2,Clear,Monsoon,2.1,10.7,175,18.3,13.8
2025-09-25,38.7,24.4,34.9,9.3,34.8,Rain,Monsoon,9.6,50.6,51,22.2,12.8
2025-09-26,36.7,26.6,33.2,1.6,35.7,Clear,Monsoon,7.2,25.3,133,25.1,14.0
"September 27, 2025",33.3,26.5,32.7,0.0,37.9,Clear,Monsoon,10.2,132.65773800642742,196,22.6,14.9
2025-09-28,31.4,28.6,31.6,28.4,60.0,Rain,Monsoon,5.1,11.0,135,27.0,8.7
2025-09-29,34.4,24.6,35.8,2.3,30.3,Clear,Monsoon,6.7,14.5,89,23.2,14.4
"September 30, 2025",35.3,24.8,35.8,0.0,37.0,Clear,Monsoon,5.2,13.2,139,20.9,14.2
2025-10-01,35.1,16.9,35.1,0.0,35.1,Clear,Post_Monsoon,10.9,17.3,69,14.2,14.1
2025-10-02,32.1,21.6,31.1,0.0,29.1,Clear,Post_Monsoon,8.6,26.8,142,17.2,14.4
2025-10-03,31.6,12.8,32.8,-1.0,25.5,Clear,Post_Monsoon,6.8,16.2,50,9.0,12.6
"October 04, 2025",32.8,15.1,34.1,0.0,25.0,Clear,Post_Monsoon,7.9,12.7,93,13.9,13.5
2025-10-05,30.7,15.9,28.5,8.3,27.2,Rain,Post_Monsoon,3.5,26.7,59,,13.1
"October 06, 2025",33.5,16.4,30.4,0.0,35.5,Clear,Post_Monsoon,2.1,48.5,129,15.1,12.9
"October 07, 2025",32.4,17.5,29.9,0.0,33.6,Clear,Post_Monsoon,8.9,34.3,90,13.6,14.5
2025-10-08,32.0,33.632419152641674,30.2,7.8,32.3,Rain,Post_Monsoon,,55.5,93,17.1,12.0
2025-10-09,34.5,20.0,35.1,0.0,40.3,Clear,Post_Monsoon,2.1,18.4,152,16.0,14.8
"October 10, 2025",33.6,13.4,33.1,0.0,25.9,Clear,Post_Monsoon,4.4,13.3,66,12.4,14.6
2025-10-11,28.9,20.4,27.2,0.0,25.9,Clear,Post_Monsoon,2.8,18.2,172,,14.7
12/10/2025,32.0,23.0,34.5,0.0,25.0,Clear,Post_Monsoon,2.9,8.8,83,21.9,13.0
13/10/2025,31.5,21.9,28.3,0.0,39.7,Clear,Post_Monsoon,11.0,7.0,68,17.1,13.7
2025-10-14,28.5,12.0,27.6,0.0,35.5,Clear,Post_Monsoon,,32.7,104,9.4,14.8
2025-10-15,27.9,19.3,28.3,0.0,33.2,Clear,Post_Monsoon,2.8,61.8,327,17.7,14.6
16/10/2025,34.9,19.5,31.1,0.0,25.0,Clear,Post_Monsoon,9.3,6.8,291,,11.2
17/10/2025,33.4,16.2,30.7,0.0,34.7,Clear,Post_Monsoon,3.2,28.2,277,12.9,13.6
2025-10-18,30.4,14.4,28.9,0.0,42.3,Clear,Post_Monsoon,6.2,25.9,317,12.0,14.7
"October 19, 2025",36.8,16.5,33.7,13.9,42.7,Rain,Post_Monsoon,4.8,11.3,294,14.5,12.1
20/10/2025,27.7,15.2,28.1,13.5,35.3,Rain,Post_Monsoon,,9.5,236,,11.8
21/10/2025,29.2,22.8,28.1,0.0,25.0,Clear,Post_Monsoon,2.9,20.2,310,19.6,12.8
"October 22, 2025",30.3,19.9,28.1,0.0,37.8,Clear,Post_Monsoon,5.2,8.5,345,18.3,14.7
2025-10-23,34.6,19.1,35.3,0.0,49.0,Clear,Post_Monsoon,6.9,60.2,323,,14.9
2025-10-24,30.5,35.44728020625699,31.8,0.0,25.0,Clear,Post_Monsoon,4.2,20.4,306,11.9,14.0
"October 25, 2025",34.7,19.9,32.2,0.0,25.0,Clear,Post_Monsoon,9.6,6.3,395,18.2,13.2
2025-10-26,32.3,18.5,29.8,1.5,29.0,Clear,Post_Monsoon,5.3,23.3,77,14.0,13.4
2025-10-27,29.2,23.7,28.2,0.0,36.5,Clear,Post_Monsoon,7.5,7.2,53,20.1,14.9
2025-10-28,35.2,15.5,32.9,0.0,25.0,Clear,Post_Monsoon,5.6,12.3,80,13.4,14.0
2025-10-29,31.6,15.8,30.8,0.0,32.6,Clear,Post_Monsoon,3.0,11.4,102,12.0,14.6
"October 30, 2025",26.3,15.5,22.8,0.0,32.5,Clear,Post_Monsoon,4.7,10.7,69,10.8,11.3
31/10/2025,27.2,15.8,23.1,0.0,31.0,Clear,Post_Monsoon,2.7,11.0,72,12.4,14.4
2025-11-01,26.2,19.3,23.7,0.0,25.2,Clear,Post_Monsoon,5.5,25.6,79,15.4,13.5
2025-11-02,29.3,22.8,30.4,0.0,25.0,Clear,Post_Monsoon,7.0,83.8,139,18.9,14.0
2025-11-03,28.2,19.6,28.0,0.0,53.8,Clear,Post_Monsoon,4.9,11.2,84,17.8,14.6
2025-11-04,33.7,16.6,29.7,0.0,31.4,Clear,Post_Monsoon,8.1,31.5,125,,14.3
