Record_ID,Date,Mess_Hall_ID,Day_of_Week,Meal_Type,Menu_Item,Cuisine_Category,Food_Type,Contains_Egg,Contains_Dairy,Protein_Content_Category,Is_Served_On_Separate_Counter,Is_Special_Menu,Food_Prepared_kg,Food_Consumed_kg,Food_Wasted_kg,Waste_Percentage,Cost_Per_Kg_INR,Serving_Size_Per_Student_g,Leftover_Redistribution_kg,Cook_on_Duty,Mess_Supervisor_ID,Preparation_Start_Time,Service_End_Time
OPS-20240226-MH_A-0011,2024-02-26,MH_A,Monday,Lunch,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,25.85,20.74,5.11,17.4,222.1,70.2,1.65,C015,SUP07,1200,14:30
OPS-20240226-MH_A-0012,"February 26, 2024",MH_A,Monday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,False,100.0,86.25,13.75,13.75,,271.7,5.97,C014,SUP07,0:00 PM,2:30 PM
OPS-20240226-MH_A-0013,"February 26, 2024",MH_A,Monday,Snacks,Upma,South Indian,Veg,False,False,Low,False,False,44.65,38.35,6.3,12.41,88.53,301.7,2.67,C011,SUP02,1630,6:30 PM
OPS-20240226-MH_A-0014,"February 26, 2024",MH_A,Monday,Snacks,Fruit Plate,Continental,Vegan,False,False,,False,False,34.86,29.52,5.34,13.49,147.17,235.5,1.36,C015,SUP06,4:30 PM,18:30
OPS-20240226-MH_A-0015,"February 26, 2024",MH_A,Monday,Dinner,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,20.0,15.03,4.97,24.87,279.73,79.4,1.51,C017,SUP04,19:30,22:00
OPS-20240226-MH_A-0016,2024-02-26,MH_A,Monday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,8.0,6.26,1.74,21.71,180.35,31.7,0.35,C008,SUP06,19:30,22:00
OPS-20240226-MH_A-0017,26/02/2024,MH_A,Monday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,77.95,22.05,22.05,147.78,396.8,6.59,C008,SUP05,19:30,22:00
OPS-20240226-MH_A-0018,"February 26, 2024",MH_A,Monday,Dinner,Palak Paneer,North Indian,Veg,False,True,High,False,False,100.0,84.22,15.78,13.89,351.39,396.8,5.32,C003,SUP03,19:30,22:00
OPS-20240226-MH_A-0019,2024-02-26,MH_A,Monday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,20.0,15.06,4.94,24.7,298.0,79.4,2.78,C017,SUP07,19:30,22:00
OPS-20240226-MH_A-0020,2024-02-26,MH_A,Monday,Dinner,Kheer,Sweet-Dessert,Veg,False,True,Medium,False,False,100.0,84.26,15.74,15.74,282.82,396.8,6.1,C016,SUP03,19:30,22:00
OPS-20240226-MH_A-0021,2024-02-26,MH_A,Monday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,75.19,24.81,24.81,115.37,396.8,8.4,C006,SUP01,19:30,22:00
OPS-20240226-MH_B-0001,26/02/2024,MH_B,Monday,Breakfast,Rava Idli,South Indian,Veg,False,False,Low,False,False,60.81,47.88,12.93,21.26,104.36,254.4,6.27,C010,SUP03,06:30,09:00
OPS-20240226-MH_B-0002,"February 26, 2024",MH_B,Wenesday,Breakfast,Puri-Sabzi,North Indian,VEG,False,False,Low,False,False,72.98,62.35,10.63,12.82,110.88,305.4,2.55,C015,SUP04,06:30,09:00
OPS-20240226-MH_B-0003,2024-02-26,MH_B,Monday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,8.0,6.64,1.36,14.93,160.21,33.5,0.48,C018,SUP02,06:30,09:00
OPS-20240226-MH_B-0004,"February 26, 2024",MH_B,Monday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,53.28,42.7,10.58,22.24,113.09,222.9,4.09,C022,SUP04,06:30,0900
OPS-20240226-MH_B-0005,2024-02-26,MH_B,Monday,Lunch,Khichdi,North Indian,Veg,False,False,Medium,False,False,110.17,94.18,15.99,14.52,89.88,299.4,7.96,C017,SUP06,12:00,2:30 PM
OPS-20240226-MH_B-0006,26/02/2024,MH_B,Monday,Lunch,Roti-Sabzi,North Indian,Veg,False,False,Low,False,False,101.91,81.58,20.33,19.95,96.83,276.9,4.61,C021,SUP01,12:00,14:30
OPS-20240226-MH_B-0007,2024-02-26,MH_B,Monday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,15.21,12.98,2.23,14.66,199.93,41.3,1.3,C025,SUP01,12:00,14:30
OPS-20240226-MH_B-0008,2024-02-26,MH_B,Monday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,30.39,20.66,9.73,35.87,493.27,82.6,5.16,C019,SUP03,0:00 PM,14:30
OPS-20240226-MH_B-0009,2024-02-26,MH_B,Monday,Lunch,Dum Aloo,North Indian,Veg,False,False,Low,False,False,100.0,74.91,25.09,28.1,111.5,271.7,7.41,C009,SUP06,12:00,2:30 PM
OPS-20240226-MH_B-0010,26/02/2024,MH_B,Monday,Lunch,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,105.43,85.73,19.7,18.68,115.75,286.5,9.45,C005,SUP05,12:00,14:30
OPS-20240226-MH_B-0011,2024-02-26,MH_B,Monday,Lunch,Chicken Soup,Continental,Non_Veg,,False,Medium,True,False,25.53,18.35,7.18,28.13,209.13,69.4,2.27,C023,SUP07,12:00,14:30
OPS-20240226-MH_B-0012,2024-02-26,MH_B,Monday,Snacks,Coffee,Continental,Veg,False,True,Low,False,False,48.59,40.36,8.23,18.96,86.59,299.9,3.31,C009,SUP07,16:30,18:30
OPS-20240226-MH_B-0013,"February 26, 2024",MH_B,Monday,Snacks,Tea,Continental,Veg,False,True,Low,False,False,51.91,39.99,11.92,22.97,72.32,320.4,3.72,C005,SUP06,4:30 PM,18:30
OPS-20240226-MH_B-0014,2024-02-26,MH_B,Monday,Dinner,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,20.0,16.93,3.07,13.5,274.94,79.4,0.82,C007,SUP03,19:30,22:00
OPS-20240226-MH_B-0015,2024-02-26,MH_B,Monday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,12.46,10.77,1.69,13.6,176.56,49.4,0.23,C012,SUP02,19:30,22:00
OPS-20240226-MH_B-0016,"February 26, 2024",MH_B,Monday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,88.11,11.89,13.31,140.79,396.8,5.79,C022,SUP06,1930,22:00
OPS-20240226-MH_B-0017,"February 26, 2024",MH_B,Monday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,20.22,16.41,3.81,18.85,287.59,80.2,1.65,C024,SUP06,19:30,2200
OPS-20240226-MH_B-0018,"February 26, 2024",MH_B,Monday,Dinner,Mixed Veg,North Indian,Veg,False,False,Low,False,False,100.0,85.12,14.88,13.1,102.96,396.8,6.27,C001,SUP02,19:30,2200
OPS-20240226-MH_B-0019,2024-02-26,MH_B,Monday,Dinner,Dal Fry,North Indian,Veg,False,False,High,False,False,100.0,89.43,10.57,10.57,112.32,396.8,4.33,C014,SUP02,7:30 PM,10:00 PM
OPS-20240226-MH_B-0020,2024-02-26,MH_B,Monday,Dinner,Jain Dal,North Indian,Jain,False,False,Medium,False,False,6.05,5.79,0.26,4.32,132.04,24.0,0.08,C020,SUP02,19:30,22:00
OPS-20240226-MH_B-0021,2024-02-26,MH_B,Monday,Dinner,Rajma Rice,North Indian,Veg,False,False,High,False,False,100.0,78.78,21.22,21.22,133.5,396.8,2.91,C023,SUP03,19:30,22:00
OPS-20240226-MH_G-0001,26/02/2024,MH_G,Monday,Breakfast,Upma,South Indian,Veg,,False,Low,False,False,50.0,46.18,3.82,7.65,89.91,310.6,1.29,C020,SUP01,06:30,0900
OPS-20240226-MH_G-0002,"February 26, 2024",MH_G,Monday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,8.0,7.22,0.78,9.69,170.53,49.7,0.42,C010,SUP06,06:30,09:00
OPS-20240226-MH_G-0003,2024-02-26,MH_G,Monday,Breakfast,Bread-Butter,Continental,Veg,False,True,Low,False,False,50.0,43.86,6.14,12.28,87.01,310.6,2.84,C017,SUP01,06:30,09:00
OPS-20240226-MH_G-0004,26/02/2024,MH_G,Monday,Breakfast,Idli-Sambar,South Indian,Veg,,False,Medium,False,False,50.0,40.75,9.25,18.49,106.82,310.6,2.6,C025,SUP07,06:30,0900
OPS-20240226-MH_G-0005,26/02/2024,MH_G,Monday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,100.0,76.64,23.36,20.56,106.83,386.1,4.69,C001,SUP05,12:00,14:30
OPS-20240226-MH_G-0006,"February 26, 2024",MH_G,Monday,Lunch,Paneer Curry,North Indian,Veg,False,True,,False,False,100.0,84.42,15.58,15.58,389.16,386.1,9.16,C025,SUP03,0:00 PM,14:30
OPS-20240226-MH_G-0007,2024-02-26,MH_G,Monday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,8.46,7.29,1.17,13.79,186.24,32.7,0.51,C006,SUP04,12:00,14:30
OPS-20240226-MH_G-0008,2024-02-26,MH_G,Monday,LUNCH,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.0,15.26,4.74,20.87,517.16,77.2,1.88,C007,SUP07,12:00,2:30 PM
OPS-20240226-MH_G-0009,26/02/2024,MH_G,Monday,Lunch,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,88.22,11.78,11.78,147.36,386.1,7.01,C021,SUP03,12:00,14:30
OPS-20240226-MH_G-0010,"February 26, 2024",MH_G,Monday,Lnch,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,20.0,16.75,3.25,16.24,216.02,77.2,1.56,C021,SUP07,12:00,14:30
OPS-20240226-MH_G-0011,2024-02-26,MH_G,Monday,Lunch,Mixed Veg,North Indian,Veg,False,False,Low,False,False,100.0,80.42,-3.5670488582496565,19.58,113.48,386.1,3.58,C020,SUP01,12:00,2:30 PM
OPS-20240226-MH_G-0012,2024-02-26,MH_G,Monday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,False,7.82,7.6,0.22,3.19,129.27,30.2,0.11,C022,SUP04,0:00 PM,14:30
OPS-20240226-MH_G-0013,2024-02-26,MH_G,Monday,Snacks,Poha,North Indian,Veg,False,False,Low,False,False,25.0,21.33,3.67,12.92,86.92,240.4,1.55,C011,SUP06,16:30,18:30
OPS-20240226-MH_G-0014,2024-02-26,MH_G,Monday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,31.07,26.44,4.63,13.12,130.61,298.8,0.96,C015,SUP01,16:30,1830
OPS-20240226-MH_G-0015,2024-02-26,MH_G,Monday,Dinner,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,20.0,16.7,3.3,16.51,289.1,81.3,0.74,C002,SUP03,1930,22:00
OPS-20240226-MH_G-0016,2024-02-26,MH_G,Monday,Dinner,Dal Tadka,North Indian,Veg,False,False,High,False,False,100.0,83.41,16.59,16.59,125.49,406.5,5.77,C025,SUP02,19:30,2200
OPS-20240226-MH_G-0017,"February 26, 2024",MH_G,Monday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,8.0,6.68,1.32,16.48,171.9,32.5,0.54,C014,SUP07,19:30,2200
OPS-20240226-MH_G-0018,26/02/2024,MH_G,Monday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,100.0,86.85,13.15,13.15,329.39,406.5,1.32,C023,SUP01,19:30,2200
OPS-20240226-MH_G-0019,26/02/2024,MH_G,Monday,Dinner,Chana Masala,North Indian,Veg,False,False,,False,False,100.0,95.82,4.18,4.18,146.96,406.5,1.17,C021,SUP05,1930,2200
OPS-20240226-MH_G-0020,"February 26, 2024",MH_G,Monday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,,True,False,20.0,16.79,3.21,14.11,286.2,81.3,1.19,C011,SUP02,19:30,22:00
OPS-20240226-MH_G-0021,2024-02-26,MH_G,Monday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,82.92,17.08,19.12,112.94,406.5,8.15,C019,SUP02,1930,22:00
OPS-20240227-MH_A-0001,27/02/2024,MH_A,Tuesday,Breakfast,Upma,South Indian,Veg,,False,Low,False,False,58.94,46.79,12.15,23.1,86.96,239.6,6.94,C022,SUP05,6:30 AM,0900
OPS-20240227-MH_A-0002,2024-02-27,MH_A,Tuesday,Breakfast,Rava Idli,South Indian,Veg,False,False,Low,False,False,57.72,51.29,6.43,11.13,103.55,234.6,2.72,C008,SUP05,06:30,09:00
OPS-20240227-MH_A-0003,2024-02-27,MH_A,Tuesday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,67.93,56.91,11.02,14.27,118.3,276.1,1.57,C003,SUP01,06:30,09:00
OPS-20240227-MH_A-0004,27/02/2024,MH_A,Tuesday,Breakfast,Boiled Eggs,Continental,Egg,True,False,,True,False,8.0,6.84,1.16,16.3,137.8,32.5,0.5,C009,SUP04,06:30,09:00
OPS-20240227-MH_A-0005,27/02/2024,MH_A,Tuesday,Lunch,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,10.21,9.68,0.53,5.22,122.8,31.1,0.1,C025,SUP04,1200,14:30
OPS-20240227-MH_A-0006,27/02/2024,MH_A,Tuesday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,18.78,14.43,4.35,25.95,196.1,57.3,2.6,C009,SUP03,0:00 PM,1430
OPS-20240227-MH_A-0007,"February 27, 2024",MH_A,Wednessday,Lunch,Bisi Bele Bath,South Indian,Veg,False,False,Medium,False,False,100.0,84.16,15.84,15.84,115.9,304.9,7.6,C014,SUP03,12:00,14:30
OPS-20240227-MH_A-0008,27/02/2024,MH_A,Tuesday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,100.14,84.89,15.25,15.23,104.8,305.3,6.87,C023,SUP07,12:00,1430
OPS-20240227-MH_A-0009,"February 27, 2024",MH_A,Tuesday,Lunch,Paneer Curry,North Indian,Veg,False,True,,False,False,101.33,81.74,19.59,19.34,359.88,308.9,7.68,C017,SUP06,1200,14:30
OPS-20240227-MH_A-0010,27/02/2024,MH_A,Tuesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.19,15.8,4.39,21.75,539.32,61.6,2.31,C014,SUP06,12:00,14:30
OPS-20240227-MH_A-0011,27/02/2024,MH_A,Tuesday,Lunch,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,20.0,15.89,4.11,20.57,222.42,61.0,0.69,C020,SUP05,12:00,2:30 PM
OPS-20240227-MH_A-0012,2024-02-27,MH_A,Tuesday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,False,100.0,85.08,14.92,14.92,92.49,304.9,3.3,C016,SUP03,12:00,1430
OPS-20240227-MH_A-0013,2024-02-27,MH_A,Tuesday,Snacks,Upma,South Indian,Veg,False,False,Low,False,False,44.07,37.07,7.0,17.78,91.63,244.8,1.54,C019,SUP01,16:30,1830
OPS-20240227-MH_A-0014,"February 27, 2024",MH_A,Tuesday,Snacks,Tea,Continental,Veg,False,True,,False,False,53.19,45.56,7.63,14.34,72.16,295.5,0.87,C023,SUP04,16:30,18:30
OPS-20240227-MH_A-0015,2024-02-27,MH_A,Tuesday,Dinner,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,7.0,6.82,0.18,2.59,122.92,22.7,0.04,C002,SUP05,19:30,22:00
OPS-20240227-MH_A-0016,2024-02-27,MH_A,Tuesday,Dinner,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,23.23,16.77,6.46,24.46,258.46,75.4,1.97,C007,SUP03,7:30 PM,2200
OPS-20240227-MH_A-0017,2024-02-27,MH_A,Tuesday,Dinner,Paneer Curry,North Indian,Veg,,True,High,False,False,100.0,81.61,18.39,16.18,365.06,324.7,6.57,C001,SUP01,19:30,2200
OPS-20240227-MH_A-0018,2024-02-27,MH_A,Tuesday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,8.37,6.96,1.41,16.82,186.89,27.2,0.69,C012,SUP06,19:30,10:00 PM
OPS-20240227-MH_A-0019,"February 27, 2024",MH_A,Tuesday,Dinner,Halwa,Sweet-Dessert,Vegetarian,False,True,Low,False,False,100.0,81.99,18.01,15.85,239.22,324.7,5.12,C001,SUP07,7:30 PM,22:00
OPS-20240227-MH_A-0020,2024-02-27,MH_A,Tuesday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,100.0,83.79,16.21,16.21,102.42,324.7,9.12,C020,SUP01,19:30,22:00
OPS-20240227-MH_A-0021,2024-02-27,MH_A,Tuesday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,88.36,11.64,11.64,,324.7,4.95,C006,SUP02,7:30 PM,22:00
OPS-20240227-MH_A-0022,2024-02-27,MH_A,Tuesday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,27.11,22.62,4.49,16.55,290.96,88.0,1.04,C017,SUP02,1930,2200
OPS-20240227-MH_B-0001,2024-02-27,MH_B,Tuesday,Breakfast,Coffee,Continental,Veg,False,True,Low,False,False,63.46,58.77,4.69,8.27,85.54,266.6,2.0,C019,SUP05,06:30,9:00 AM
OPS-20240227-MH_B-0002,"February 27, 2024",MH_B,Tuesday,Breakfast,Cornflakes,Continental,Veg,False,False,Low,False,False,70.5,57.45,13.05,18.52,108.05,296.2,2.64,C025,SUP06,06:30,09:00
OPS-20240227-MH_B-0003,2024-02-27,MH_B,Tuesday,Breakfast,Dosa,South Indian,Veg,False,False,Low,False,False,74.87,63.72,11.15,14.89,116.93,314.6,1.74,C012,SUP06,06:30,9:00 AM
OPS-20240227-MH_B-0004,2024-02-27,MH_B,Tuesday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,8.0,6.21,1.79,22.41,148.35,33.6,0.75,C014,SUP03,6:30 AM,09:00
OPS-20240227-MH_B-0005,2024-02-27,MH_B,Tuesday,Lunch,Aloo Dum,North Indian,Veg,False,False,Low,False,False,100.0,84.14,15.86,15.86,96.27,274.7,6.26,C005,SUP06,1200,14:30
OPS-20240227-MH_B-0006,27/02/2024,MH_B,Tuesday,Lunch,Khichdi,North Indian,Veg,False,False,Medium,False,False,105.53,85.28,20.25,21.49,86.7,289.9,9.91,C004,SUP05,12:00,2:30 PM
OPS-20240227-MH_B-0007,2024-02-27,MH_B,Tuesday,Lunch,Egg Curry,North Indian,Egg,True,False,,True,False,13.57,11.36,2.21,16.26,190.71,37.3,0.82,C006,SUP06,1200,14:30
OPS-20240227-MH_B-0008,2024-02-27,MH_B,Tuesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,24.96,18.67,6.29,25.18,512.09,68.6,2.19,C016,SUP04,12:00,2:30 PM
OPS-20240227-MH_B-0009,2024-02-27,MH_B,Tuesday,Lunch,Palak Paneer,North Indian,VEG,False,True,High,False,False,107.08,90.74,16.34,15.26,354.27,294.2,9.15,C006,SUP04,12:00,2:30 PM
OPS-20240227-MH_B-0010,2024-02-27,MH_B,Tuesday,Lunch,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,28.5,20.93,7.57,26.57,223.35,78.3,2.22,C010,SUP07,12:00,2:30 PM
OPS-20240227-MH_B-0011,2024-02-27,MH_B,Tuesday,Lunch,Baingan Bharta,North Indian,Veg,,False,Low,False,False,100.0,89.18,10.82,10.82,101.48,274.7,3.12,C020,SUP07,12:00,14:30
OPS-20240227-MH_B-0012,2024-02-27,MH_B,Tuesday,Snacks,Poha,North Indian,Veg,False,False,Low,False,False,36.38,30.81,5.57,15.3,84.79,244.2,3.3,C020,SUP04,16:30,18:30
OPS-20240227-MH_B-0013,2024-02-27,MH_B,Tuesday,Snacks,Tea,Continental,Veg,False,True,Low,False,False,37.42,33.9,3.52,9.41,70.47,251.1,0.69,C014,SUP06,1630,1830
OPS-20240227-MH_B-0014,2024-02-27,MH_B,Tuesday,Dinner,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,5.66,5.33,0.33,5.78,116.12,17.2,0.12,C025,SUP02,1930,22:00
OPS-20240227-MH_B-0015,2024-02-27,MH_B,Tuesday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,False,100.0,77.63,22.37,25.05,88.64,304.0,11.77,C013,SUP01,7:30 PM,22:00
OPS-20240227-MH_B-0016,2024-02-27,MH_B,Tuesday,Dinner,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,24.46,20.57,3.89,13.98,281.71,74.3,0.92,C018,SUP01,19:30,22:00
OPS-20240227-MH_B-0017,"February 27, 2024",MH_B,Tuesday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,8.0,6.65,1.35,18.92,180.59,24.3,0.48,C022,SUP07,19:30,10:00 PM
OPS-20240227-MH_B-0018,27/02/2024,MH_B,Tuesday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,False,100.0,77.37,22.63,19.91,228.13,304.0,2.89,C003,SUP01,19:30,2200
OPS-20240227-MH_B-0019,27/02/2024,MH_B,Tuesday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,29.03,23.58,5.45,18.78,296.23,88.2,2.1,C020,SUP01,7:30 PM,22:00
OPS-20240227-MH_B-0020,2024-02-27,MH_B,Tuesday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,77.13,22.87,20.13,117.69,304.0,9.4,C011,SUP03,19:30,22:00
OPS-20240227-MH_B-0021,2024-02-27,MH_B,Tuesday,Dinner,Rajma Rice,North Indian,Veg,False,False,High,False,False,100.0,84.95,15.05,13.24,142.21,304.0,1.63,C001,SUP03,19:30,22:00
OPS-20240227-MH_G-0001,2024-02-27,MH_G,Tuesday,Breakfast,Puri-Sabzi,North Indian,Veg,False,False,Low,False,False,64.49,52.96,11.53,15.73,111.85,334.1,3.41,C007,SUP07,6:30 AM,09:00
OPS-20240227-MH_G-0002,"February 27, 2024",MH_G,Tuesday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,8.0,6.7,1.3,16.22,151.23,41.5,0.55,C024,SUP07,06:30,09:00
OPS-20240227-MH_G-0003,2024-02-27,MH_G,Tuesday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,59.8,50.88,8.92,14.92,106.02,309.8,2.52,C024,SUP05,06:30,09:00
OPS-20240227-MH_G-0004,"February 27, 2024",MH_G,Tuesday,Breakfast,Tea,Continental,Veg,False,True,Low,False,False,52.37,46.1,6.27,11.97,77.5,271.3,1.85,C012,SUP06,06:30,09:00
OPS-20240227-MH_G-0005,"February 27, 2024",MH_G,Tuesday,Lunch,Egg Fried Rice,Continental,Egg,True,False,,True,False,8.0,7.02,0.98,12.3,195.8,33.8,0.35,C006,SUP07,12:00,14:30
OPS-20240227-MH_G-0006,2024-02-27,MH_G,Tuesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.0,16.29,3.71,18.55,513.93,84.4,1.56,C025,SUP04,12:00,14:30
OPS-20240227-MH_G-0007,2024-02-27,MH_G,Tuesday,Lunch,Dosa,South Indian,Veg,False,False,Low,False,False,100.0,83.85,16.15,14.21,114.12,421.9,1.63,C018,SUP02,1200,14:30
OPS-20240227-MH_G-0008,27/02/2024,MH_G,Tuesday,Lunch,Palak Paneer,North Indian,Veg,False,True,High,False,False,100.0,86.15,13.85,13.85,380.11,421.9,7.46,C017,SUP06,12:00,14:30
OPS-20240227-MH_G-0009,"February 27, 2024",MH_G,Tuesday,Lunch,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,100.0,86.99,13.01,13.01,112.14,421.9,5.46,C017,SUP05,12:00,1430
OPS-20240227-MH_G-0010,2024-02-27,MH_G,Tuesday,Lunch,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,87.4,12.6,12.6,110.94,421.9,4.49,C025,SUP05,12:00,2:30 PM
OPS-20240227-MH_G-0011,2024-02-27,MH_G,Tuesday,Lunch,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,20.38,17.86,2.52,10.87,216.19,86.0,0.92,C007,SUP06,12:00,2:30 PM
OPS-20240227-MH_G-0012,27/02/2024,MH_G,Tuesday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,25.0,23.02,1.98,6.99,151.26,294.1,0.24,C015,SUP03,16:30,18:30
OPS-20240227-MH_G-0013,2024-02-27,MH_G,Tuesday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,25.0,20.62,4.38,15.43,119.28,294.1,1.08,C015,SUP02,16:30,18:30
OPS-20240227-MH_G-0014,27/02/2024,MH_G,Tuesday,Dinner,Khichdi,North Indian,Vegetarian,False,False,,False,False,100.0,87.45,12.55,14.06,90.11,478.5,3.63,C004,SUP05,7:30 PM,22:00
OPS-20240227-MH_G-0015,2024-02-27,MH_G,Tuesday,Dinner,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,20.0,16.94,3.06,13.45,253.66,95.7,0.72,C015,SUP03,1930,22:00
OPS-20240227-MH_G-0016,2024-02-27,MH_G,Tuesday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,8.0,7.15,0.85,10.65,175.44,38.3,0.5,C023,SUP05,19:30,19:30
OPS-20240227-MH_G-0017,2024-02-27,MH_G,Tuesday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,84.26,15.74,13.85,141.68,478.5,1.8,C018,SUP01,19:30,22:00
OPS-20240227-MH_G-0018,27/02/2024,MH_G,Tuesday,Dinner,Palak Paneer,North Indian,Veg,False,True,High,False,False,100.0,84.72,15.28,17.12,356.49,478.5,7.73,C013,SUP07,19:30,22:00
OPS-20240227-MH_G-0019,2024-02-27,MH_G,Tuesday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,False,100.0,84.21,15.79,15.79,257.84,478.5,7.83,C023,SUP06,19:30,22:00
OPS-20240227-MH_G-0020,2024-02-27,MH_G,Tuesday,dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,20.0,17.35,2.65,11.68,300.98,95.7,1.42,C011,SUP05,19:30,22:00
OPS-20240228-MH_A-0001,"February 28, 2024",MH_A,Wednesday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,61.68,52.95,8.73,14.16,126.18,260.3,4.54,C023,SUP01,06:30,09:00
OPS-20240228-MH_A-0002,"February 28, 2024",MH_A,Wednesday,Breakfast,Egg Bhurji,North Indian,Egg,,False,High,True,False,8.0,5.8,2.2,27.52,177.11,33.8,0.96,C024,SUP03,06:30,09:00
OPS-20240228-MH_A-0003,2024-02-28,MH_A,Wednesday,Breakfast,Bread-Butter,Continental,Veg,False,True,Low,False,False,61.11,50.47,10.64,15.32,97.53,257.8,2.41,C007,SUP02,06:30,09:00
OPS-20240228-MH_A-0004,28/02/2024,MH_A,Wednesday,Breakfast,Idli-Sambar,South Indian,VEG,False,False,Medium,False,False,77.24,65.86,11.38,12.97,94.08,325.9,4.53,C011,SUP05,06:30,09:00
OPS-20240228-MH_A-0005,2024-02-28,MH_A,Wednesday,Lunch,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,11.42,10.93,0.49,4.26,121.63,31.8,0.26,C024,SUP02,12:00,2:30 PM
OPS-20240228-MH_A-0006,2024-02-28,MH_A,Wednesday,Lunch,Aloo Dum,North Indian,Veg,False,False,Low,False,False,100.0,81.88,18.12,15.95,101.8,278.6,7.04,C001,SUP07,12:00,2:30 PM
OPS-20240228-MH_A-0007,28/02/2024,MH_A,Wednesday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,8.0,6.1,1.9,23.76,184.69,22.3,0.4,C025,SUP07,12:00,14:30
