Cost_Record_ID,Date,Mess_Hall_ID,Menu_Item,Primary_Ingredient,Ingredient_Quantity_kg,Market_Price_Per_Kg_INR,Total_Ingredient_Cost_INR,Labour_Cost_INR,Fuel_Cost_INR,Total_Cost_INR,Waste_Cost_INR,Supplier_ID,Price_Spike_Flag,Procurement_Method,Batch_Quality_Grade
CR-20240316-MH_B-RAJM,2024-03-16,MH_B,Rajma Rice,Rajma,75.34,170.54,12848.48,732.03,166.61,13747.12,4043.93,V05,False,Direct_Farm,B
CR-20240316-MH_G-RAVA,16/03/2024,MH_G,Rava Idli,Semolina,70.54,59.09,4168.21,679.84,,4848.05,1647.97,V08,False,Spot_Market,A
CR-20240316-MH_G-BREA,2024-03-16,MH_G,Bread-Omelette,Egg,22.89,9.42,215.62,777.02,,992.64,260.77,V01,False,Direct_Farm,B
CR-20240316-MH_G-TEA,2024-03-16,MH_G,Tea,Tea Leaves,3.67,338.51,1242.33,673.88,264.25,2180.46,387.73,V01,False,Contract,A
CR-20240316-MH_G-GULA,2024-03-16,MH_G,Gulab Jamun,Milk,73.88,65.66,4850.96,,,4850.96,747.84,V07,False,Spot_Market,A
CR-20240316-MH_G-CHIC,"March 16, 2024",MH_G,Chicken Soup,Chicken,5.26,258.77,1361.13,547.76,,1908.89,534.94,V07,False,Contract,C
CR-20240317-MH_A-JAIN,2024-03-17,MH_A,Jain Dal,Dal,40.01,131.63,5266.52,355.73,74.38,5696.63,1404.78,V06,False,Contract,C
CR-20240317-MH_A-FISH,"March 17, 2024",MH_A,Fish Fry,Fish,5.1,359.31,1832.48,340.43,180.73,2353.64,813.55,V12,False,Spot_Market,
CR-20240317-MH_A-DUM,2024-03-17,MH_A,Dum Aloo,Potato,67.8,50.55,3427.29,639.52,161.55,4228.36,713.0,V02,False,Spot_Market,
CR-20240317-MH_B-POHA,"March 17, 2024",MH_B,Poha,Flattened Rice,65.64,94.12,6178.04,587.22,283.29,7048.55,915.14,V10,False,Contract,A
CR-20240317-MH_B-EGG,2024-03-17,MH_B,Egg Fried Rice,Egg,73.44,14.18,1041.38,499.21,51.12,1591.71,171.6,V11,False,Contract,A
CR-20240317-MH_B-KEEM,"March 17, 2024",MH_B,Keema Matar,Mutton,7.33,726.89,5328.1,734.99,196.58,6259.67,1795.61,V11,False,Contract,
CR-20240317-MH_G-SAMO,17/03/2024,MH_G,Samosa,Potato,42.75,30.41,1300.03,222.0,264.8,1786.83,182.7,V10,False,Direct_Farm,
CR-20240317-MH_G-CHIC,2024-03-17,MH_G,Chicken Biryani,Chicken,5.6,319.37,1788.47,638.23,189.75,2616.45,670.36,V05,False,Spot_Market,B
CR-20240317-MH_G-CORN,17/03/2024,MH_G,Cornflakes,Maize,39.25,48.57,1906.37,725.28,172.91,2804.56,827.36,V09,False,Contract,
CR-20240318-MH_A-DAL,"March 18, 2024",MH_A,Dal Tadka,Dal,6.78,113.44,,,,769.12,213.39,V01,False,Contract,
CR-20240318-MH_A-ALOO,"March 18, 2024",MH_A,Aloo Dum,Potato,62.94,33.07,2081.43,270.39,,2351.82,607.88,V03,False,Spot_Market,B
CR-20240318-MH_A-ALOO,2024-03-18,MH_A,Aloo Paratha,Potato,33.65,50.08,1685.19,361.97,,2047.16,695.68,V01,False,Spot_Market,B
CR-20240318-MH_B-BOIL,18/03/2024,MH_B,Boiled Eggs,Egg,34.32,11.55,396.4,274.87,,671.27,99.5,V07,False,Spot_Market,
CR-20240318-MH_B-EGG,2024-03-18,MH_B,Egg Bhurji,Egg,78.92,7.69,606.89,236.38,,843.27,234.22,V04,False,Contract,A
CR-20240318-MH_B-JAIN,18/03/2024,MH_B,Jain Dal,Dal,31.87,139.01,4430.25,543.11,247.43,5220.79,1679.33,V03,False,Spot_Market,B
CR-20240318-MH_G-BHEL,2024-03-18,MH_G,Bhel Puri,Puffed Rice,59.33,76.96,4566.04,454.83,,5020.87,807.72,V12,False,Contract,B
CR-20240318-MH_G-BREA,2024-03-18,MH_G,Bread-Butter,Bread,39.04,85.7,3345.73,667.85,238.11,4251.69,891.39,V01,False,Spot_Market,
CR-20240318-MH_G-EGG,2024-03-18,MH_G,Egg Fried Rice,Egg,16.26,13.41,218.05,580.68,154.07,952.8,321.5,V10,False,Spot_Market,A
CR-20240319-MH_A-EGG,19/03/2024,MH_A,Egg Curry,Egg,57.42,10.19,585.11,791.41,131.99,1508.51,334.26,V08,False,Spot_Market,
CR-20240319-MH_A-RAVA,2024-03-19,MH_A,Rava Idli,Semolina,35.71,77.25,2758.6,273.36,,3031.96,498.69,V05,False,Spot_Market,A
CR-20240319-MH_A-PALA,2024-03-19,MH_A,Palak Paneer,Paneer,30.73,401.24,12330.11,208.73,,12538.84,2770.55,V06,False,Contract,B
CR-20240319-MH_A-BAIN,2024-03-19,MH_A,Baingan Bharta,Brinjal,12.4,35.55,440.82,,56.82,497.64,64.75,V12,False,Contract,B
CR-20240319-MH_A-CHAN,2024-03-19,MH_A,Chana Masala,Chickpea,60.05,143.27,8603.36,527.66,199.88,9330.9,2423.21,V06,False,Direct_Farm,A
CR-20240319-MH_B-MUTT,"March 19, 2024",MH_B,Mutton Curry,Mutton,29.54,650.39,19212.52,,170.2,19382.72,4866.29,V09,False,Spot_Market,B
CR-20240319-MH_B-FRUI,"March 19, 2024",MH_B,Fruit Plate,Fruits,12.68,196.07,2486.17,215.81,,2701.98,366.1,V05,False,Contract,
CR-20240319-MH_B-UPMA,2024-03-19,MH_B,Upma,Semolina,28.9,72.28,2088.89,619.91,262.1,2970.9,847.09,V11,False,Direct_Farm,A
CR-20240319-MH_B-DUM,2024-03-19,MH_B,Dum Aloo,Potato,32.43,52.81,1712.63,,,1712.63,184.27,V04,False,Contract,
CR-20240319-MH_B-PANE,2024-03-19,MH_B,Paneer Curry,Paneer,11.74,393.92,4624.62,276.82,,4901.44,1285.67,V04,False,Contract,B
CR-20240319-MH_G-BREA,2024-03-19,MH_G,Bread-Butter,Bread,78.51,93.11,7310.07,309.0,172.89,7791.96,2473.09,V09,False,Contract,A
CR-20240319-MH_G-CHAN,2024-03-19,MH_G,Chana Masala,Chickpea,29.4,111.65,3282.51,712.74,,3995.25,687.8,V04,False,Spot_Market,A
CR-20240319-MH_G-BOIL,19/03/2024,MH_G,Boiled Eggs,Egg,43.64,13.6,593.5,,101.01,694.51,140.88,V04,False,Contract,A
CR-20240319-MH_G-PANE,2024-03-19,MH_G,Paneer Curry,Paneer,68.64,357.29,24524.39,729.81,280.15,25534.35,8057.55,V04,False,Contract,
CR-20240319-MH_G-KHEE,2024-03-19,MH_G,Kheer,Milk,12.71,81.04,1030.02,,,1030.02,208.28,V04,False,Contract,A
CR-20240320-MH_A-HALW,2024-03-20,MH_A,Halwa,Semolina,51.1,74.49,3806.44,229.65,,4036.09,439.85,V02,False,Contract,
CR-20240320-MH_A-DAL,2024-03-20,MH_A,Dal Tadka,Dal,41.64,147.38,6136.9,780.84,87.97,7005.71,2025.03,V06,False,Spot_Market,C
CR-20240320-MH_A-SAMO,"March 20, 2024",MH_A,Samosa,Potato,35.33,36.43,1287.07,303.12,237.1,1827.29,327.69,V07,False,Contract,
CR-20240320-MH_B-TEA,20/03/2024,MH_B,Tea,Tea Leaves,4.43,394.45,1747.41,692.78,70.19,2510.38,733.57,V12,False,Spot_Market,B
CR-20240320-MH_B-UPMA,2024-03-20,MH_B,Upma,Semolina,18.81,82.78,1557.09,384.9,214.68,2156.67,365.93,V12,False,Spot_Market,
CR-20240320-MH_B-JAIN,2024-03-20,MH_B,Jain Sabzi,Mixed Vegetables,26.95,67.58,1821.28,,130.18,1951.46,437.6,V03,False,Contract,
CR-20240320-MH_G-ALOO,"March 20, 2024",MH_G,Aloo Paratha,Potato,19.5,28.27,551.26,794.0,242.85,1588.11,551.29,V06,False,Contract,B
CR-20240320-MH_G-CHIC,"March 20, 2024",MH_G,Chicken Soup,Chicken,23.15,249.8,5782.87,,112.08,5894.95,1098.6,V07,False,Contract,
CR-20240320-MH_G-BOIL,20/03/2024,MH_G,Boiled Eggs,Egg,46.25,7.98,,329.73,51.46,750.27,210.05,V07,False,Spot_Market,A
CR-20240321-MH_A-RAJM,21/03/2024,MH_A,Rajma Rice,Rajma,50.66,156.75,7940.95,301.76,230.99,8473.7,1348.54,V06,False,Spot_Market,B
CR-20240321-MH_A-COFF,2024-03-21,MH_A,Coffee,Coffee Beans,3.56,534.1,1901.4,687.44,161.46,2750.3,368.48,V07,False,Contract,
CR-20240321-MH_A-ALOO,21/03/2024,MH_A,Aloo Dum,Potato,75.02,34.36,2577.69,462.45,,3040.14,531.74,V02,False,Direct_Farm,A
CR-20240321-MH_A-SAMB,21/03/2024,MH_A,Sambar Rice,Lentil,32.52,116.12,3776.22,346.42,236.71,4359.35,1492.1,V01,False,Spot_Market,B
CR-20240321-MH_A-BREA,2024-03-21,MH_A,Bread-Butter,Bread,75.12,71.25,5352.3,,126.84,2676.15,704.47,V09,False,Spot_Market,B
CR-20240321-MH_A-GULA,2024-03-21,MH_A,Gulab Jamun,Milk,21.17,78.81,1668.41,,,1668.41,309.16,V03,False,Spot_Market,A
CR-20240321-MH_B-EGG,21/03/2024,MH_B,Egg Curry,Egg,63.5,10.89,691.51,540.38,,1231.89,127.78,V07,False,Contract,B
CR-20240321-MH_B-DAL,2024-03-21,MH_B,Dal Tadka,Dal,12.2,139.64,1703.61,567.25,,2270.86,555.92,V11,False,Direct_Farm,B
CR-20240321-MH_B-DUM,2024-03-21,MH_B,Dum Aloo,Potato,57.68,38.1,2197.61,219.5,,2417.11,680.22,V11,False,Spot_Market,C
CR-20240321-MH_B-BHEL,"March 21, 2024",MH_B,Bhel Puri,Puffed Rice,54.4,80.98,4405.31,492.86,221.73,5119.9,624.76,V07,False,Spot_Market,C
CR-20240321-MH_B-UPMA,2024-03-21,MH_B,Upma,Semolina,45.86,63.11,2894.22,309.52,,3203.74,556.62,V02,False,Contract,B
CR-20240321-MH_B-JAIN,2024-03-21,MH_B,Jain Dal,Dal,69.83,139.29,9726.62,,,9726.62,1277.38,V05,False,Direct_Farm,B
CR-20240321-MH_G-CHOL,"March 21, 2024",MH_G,Chole Bhature,Chickpea,32.5,116.05,3771.62,221.62,,3993.24,714.79,V03,False,Contract,B
CR-20240321-MH_G-MUTT,21/03/2024,MH_G,Mutton Curry,Mutton,24.84,675.44,16777.93,431.76,260.6,17470.29,3177.26,V08,False,Contract,B
CR-20240321-MH_G-JAIN,2024-03-21,MH_G,Jain Dal,Dal,56.39,152.12,8578.05,557.09,,9135.14,1784.95,V08,False,Direct_Farm,A
CR-20240321-MH_G-BREA,2024-03-21,MH_G,Bread-Butter,Bread,47.32,68.89,3259.87,389.53,86.48,3735.88,1138.73,V04,False,Contract,A
CR-20240321-MH_G-TEA,"March 21, 2024",MH_G,Tea,Tea Leaves,4.7,417.7,1963.19,225.25,115.33,2303.77,514.6,V03,False,Contract,
CR-20240321-MH_G-SAMO,"March 21, 2024",MH_G,Samosa,Potato,78.1,46.18,3606.66,463.06,94.51,4164.23,1011.55,V12,False,Direct_Farm,A
CR-20240322-MH_A-CHIC,2024-03-22,MH_A,Chicken Biryani,Chicken,18.44,314.1,5792.0,583.42,,6375.42,2179.43,V07,False,Contract,A
CR-20240322-MH_A-EGG,2024-03-22,MH_A,Egg Bhurji,Egg,29.19,8.33,243.15,,,243.15,64.15,V11,False,Spot_Market,
CR-20240322-MH_B-PANE,22/03/2024,MH_B,Paneer Curry,Paneer,66.16,362.28,23968.44,631.76,100.47,24700.67,2649.27,V11,False,Contract,
CR-20240322-MH_B-EGG,"March 22, 2024",MH_B,Egg Curry,Egg,79.3,8.65,685.95,216.7,88.16,990.81,111.48,V04,False,Spot_Market,
CR-20240322-MH_G-POHA,22/03/2024,MH_G,Poha,Flattened Rice,63.71,71.2,4536.15,,203.4,4739.55,980.88,V06,False,Contract,B
CR-20240322-MH_G-PANE,2024-03-22,MH_G,Paneer Curry,Paneer,16.62,429.44,7137.29,481.16,81.31,7699.76,1729.55,V03,False,Spot_Market,B
CR-20240323-MH_A-BOIL,23/03/2024,MH_A,Boiled Eggs,Egg,60.1,7.54,453.15,630.49,124.61,1208.25,312.0,V07,False,Direct_Farm,A
CR-20240323-MH_A-EGG,"March 23, 2024",MH_A,Egg Bhurji,Egg,14.74,14.21,209.46,422.51,,631.97,99.9,V11,False,Spot_Market,C
CR-20240323-MH_A-DOSA,2024-03-23,MH_A,Dosa,Rice,21.3,78.14,1664.38,264.46,285.59,2214.43,361.57,V10,False,Spot_Market,B
CR-20240323-MH_A-CHOL,2024-03-23,MH_A,Chole Bhature,Chickpea,12.54,107.61,1349.43,572.96,,1922.39,240.48,V10,False,Spot_Market,A
CR-20240323-MH_B-CHAN,"March 23, 2024",MH_B,Chana Masala,Chickpea,66.61,97.24,6477.16,522.64,191.27,7191.07,2364.3,V06,False,Direct_Farm,A
CR-20240323-MH_B-DOSA,2024-03-23,MH_B,Dosa,Rice,62.01,115.68,7173.32,,152.59,7325.91,1802.89,V03,False,Direct_Farm,
CR-20240323-MH_B-JAIN,2024-03-23,MH_B,Jain Sabzi,Mixed Vegetables,46.01,57.12,2628.09,270.29,270.23,3168.61,578.59,V06,False,Direct_Farm,
CR-20240323-MH_B-BISI,"March 23, 2024",MH_B,Bisi Bele Bath,Lentil,77.99,142.03,11076.92,340.14,64.14,11481.2,3222.16,V12,False,Spot_Market,A
CR-20240323-MH_G-UPMA,2024-03-23,MH_G,Upma,Semolina,75.69,80.3,6077.91,318.79,199.6,6596.3,1473.46,V10,False,Contract,A
CR-20240323-MH_G-BAIN,2024-03-23,MH_G,Baingan Bharta,Brinjal,24.92,70.67,1761.1,758.53,,2519.63,637.03,V01,False,Contract,A
CR-20240323-MH_G-IDLI,2024-03-23,MH_G,Idli-Sambar,Rice,12.87,105.86,1362.42,306.06,,1668.48,536.43,V03,False,Contract,A
CR-20240323-MH_G-FISH,2024-03-23,MH_G,Fish Fry,Fish,6.3,314.1,1978.83,794.4,,2773.23,858.34,V10,False,Contract,B
CR-20240324-MH_A-MIXE,2024-03-24,MH_A,Mixed Veg,Mixed Vegetables,25.64,45.41,1164.31,541.5,,1705.81,405.01,V03,False,Direct_Farm,B
CR-20240324-MH_A-COFF,"March 24, 2024",MH_A,Coffee,Coffee Beans,1.26,675.98,851.73,326.07,145.69,1323.49,377.1,V08,False,Spot_Market,B
CR-20240324-MH_A-SAMB,2024-03-24,MH_A,Sambar Rice,Lentil,65.71,118.29,7772.84,640.99,114.84,8528.67,2852.61,V01,False,Contract,B
CR-20240324-MH_A-SAMO,2024-03-24,MH_A,Samosa,Potato,45.41,27.74,1259.67,426.84,291.28,1977.79,207.34,V08,False,Contract,B
CR-20240324-MH_A-CHIC,2024-03-24,MH_A,Chicken Soup,Chicken,13.79,250.5,3454.39,614.77,102.98,4172.14,1373.2,V10,False,Spot_Market,
CR-20240324-MH_A-BOIL,24/03/2024,MH_A,Boiled Eggs,Egg,20.97,10.27,215.36,,,215.36,57.86,V10,False,Spot_Market,A
CR-20240324-MH_B-SAMO,2024-03-24,MH_B,Samosa,Potato,77.19,27.32,2108.83,350.52,71.51,2530.86,642.97,V07,False,Contract,A
CR-20240324-MH_B-DAL,2024-03-24,MH_B,Dal Tadka,Dal,26.88,98.63,2651.17,567.44,208.04,3426.65,804.98,V03,False,Spot_Market,B
CR-20240324-MH_B-BOIL,"March 24, 2024",MH_B,Boiled Eggs,Egg,21.85,8.79,192.06,,214.32,406.38,62.33,V09,False,Contract,
CR-20240324-MH_B-MUTT,2024-03-24,MH_B,Mutton Curry,Mutton,26.02,580.83,15113.2,511.08,,15624.28,4791.64,V11,False,Contract,C
CR-20240324-MH_B-KHIC,2024-03-24,MH_B,Khichdi,Rice,42.86,86.46,3705.68,215.18,,3920.86,901.69,V10,False,Direct_Farm,
CR-20240324-MH_B-PRAW,2024-03-24,MH_B,Prawn Masala,Prawn,8.06,612.49,4936.67,,181.21,5117.88,1079.5,V12,False,Contract,
CR-20240324-MH_G-KEEM,24/03/2024,MH_G,Keema Matar,Mutton,23.83,616.36,14687.86,,,14687.86,4331.92,V05,False,Contract,A
CR-20240324-MH_G-MIXE,"March 24, 2024",MH_G,Mixed Veg,Mixed Vegetables,46.16,61.41,2834.69,290.99,,3125.68,1059.53,V01,False,Direct_Farm,A
CR-20240324-MH_G-BHEL,2024-03-24,MH_G,Bhel Puri,Puffed Rice,73.45,75.6,5552.82,247.3,78.12,5878.24,768.89,V01,False,Spot_Market,A
CR-20240324-MH_G-ROTI,2024-03-24,MH_G,Roti-Sabzi,Wheat,44.48,59.34,2639.44,751.52,171.07,3562.03,1046.46,V02,False,Spot_Market,A
CR-20240324-MH_G-BAIN,24/03/2024,MH_G,Baingan Bharta,Brinjal,54.22,60.17,3262.42,,131.82,3394.24,726.79,V10,False,Direct_Farm,C
CR-20240324-MH_G-MUTT,24/03/2024,MH_G,Mutton Curry,Mutton,8.37,560.16,4688.54,341.31,267.3,5297.15,1332.58,V07,False,Contract,
CR-20240325-MH_A-CHAN,25/03/2024,MH_A,Chana Masala,Chickpea,17.83,86.23,1537.48,,92.56,1630.04,328.61,V03,False,Contract,
CR-20240325-MH_A-DAL,2024-03-25,MH_A,Dal Tadka,Dal,69.36,118.71,8233.73,789.29,173.0,9196.02,1296.41,V07,False,Contract,A
CR-20240325-MH_A-CORN,2024-03-25,MH_A,Cornflakes,Maize,54.18,42.07,2279.35,728.62,216.29,3224.26,662.97,V06,False,Contract,A
CR-20240325-MH_A-PALA,"March 25, 2024",MH_A,Palak Paneer,Paneer,74.83,451.72,33802.21,282.97,113.7,34198.88,6919.32,V04,False,Direct_Farm,
CR-20240325-MH_A-CHIC,25/03/2024,MH_A,Chicken Biryani,Chicken,9.89,217.9,2155.03,,156.63,2311.66,734.88,V10,False,Spot_Market,
CR-20240325-MH_A-MIXE,2024-03-25,MH_A,Mixed Veg,Mixed Vegetables,11.34,93.54,1060.74,333.01,76.78,1470.53,461.39,V05,False,Spot_Market,C
CR-20240325-MH_B-KEEM,2024-03-25,MH_B,Keema Matar,Mutton,27.28,579.18,15800.03,,298.7,16098.73,2052.96,V04,False,Spot_Market,
CR-20240325-MH_B-MUTT,"March 25, 2024",MH_B,Mutton Curry,Mutton,7.08,589.62,4174.51,457.06,131.76,4763.33,1583.37,V03,False,Direct_Farm,A
CR-20240325-MH_B-SAMO,2024-03-25,MH_B,Samosa,Potato,30.95,50.7,1569.16,737.88,205.51,2512.55,571.97,V02,False,Direct_Farm,
CR-20240325-MH_B-ALOO,2024-03-25,MH_B,Aloo Gobi,Potato,15.49,42.59,659.72,790.57,79.39,1529.68,484.02,V01,False,Contract,A
CR-20240325-MH_B-JAIN,25/03/2024,MH_B,Jain Sabzi,Mixed Vegetables,46.63,70.56,3290.21,625.86,257.73,4173.8,476.68,V10,False,Contract,A
CR-20240325-MH_B-CHAN,2024-03-25,MH_B,Chana Masala,Chickpea,61.83,94.63,5850.97,253.26,,6104.23,2105.27,V01,False,Direct_Farm,B
CR-20240325-MH_G-BAIN,"March 25, 2024",MH_G,Baingan Bharta,Brinjal,5.39,34.23,184.5,276.41,57.92,518.83,104.79,V01,False,Direct_Farm,C
CR-20240325-MH_G-FRUI,2024-03-25,MH_G,Fruit Plate,Fruits,21.85,82.71,1807.21,303.75,254.83,2365.79,522.94,V11,False,Contract,B
CR-20240325-MH_G-BISI,2024-03-25,MH_G,Bisi Bele Bath,Lentil,78.93,131.68,10393.5,692.71,90.1,11176.31,3853.24,V07,False,Spot_Market,B
CR-20240325-MH_G-HALW,2024-03-25,MH_G,Halwa,Semolina,10.86,79.4,862.28,490.03,83.49,1435.8,242.31,V08,False,Spot_Market,B
CR-20240325-MH_G-ALOO,25/03/2024,MH_G,Aloo Gobi,Potato,79.05,52.84,4177.0,,,4177.0,1310.36,V11,False,Contract,
CR-20240325-MH_G-PANE,2024-03-25,MH_G,Paneer Curry,Paneer,78.74,340.25,26791.28,218.81,,27010.09,7430.9,V09,False,Spot_Market,C
CR-20240326-MH_A-MIXE,2024-03-26,MH_A,Mixed Veg,Mixed Vegetables,27.72,86.11,2386.97,389.42,66.73,2843.12,446.34,V12,False,Direct_Farm,
CR-20240326-MH_A-BISI,2024-03-26,MH_A,Bisi Bele Bath,Lentil,25.54,102.68,2622.45,735.88,184.3,3542.63,799.15,V12,False,Contract,A
CR-20240326-MH_A-BAIN,2024-03-26,MH_A,Baingan Bharta,Brinjal,6.17,61.0,376.37,425.01,92.82,894.2,307.13,V01,False,Contract,C
CR-20240326-MH_A-POHA,2024-03-26,MH_A,Poha,Flattened Rice,78.61,85.64,6732.16,,187.95,6920.11,1475.7,V10,False,Contract,A
CR-20240326-MH_A-BREA,"March 26, 2024",MH_A,Bread-Butter,Bread,34.74,102.13,3548.0,725.86,297.89,4571.75,778.81,V09,False,Contract,A
CR-20240326-MH_A-CHIC,2024-03-26,MH_A,Chicken Masala,Chicken,28.87,216.86,6260.75,625.66,188.04,7074.45,1474.03,V12,False,Spot_Market,B
CR-20240326-MH_B-POHA,2024-03-26,MH_B,Poha,Flattened Rice,-16.78299275284335,76.01,4511.19,634.4,217.39,5362.98,731.99,V12,False,Spot_Market,A
CR-20240326-MH_B-PRAW,26/03/2024,MH_B,Prawn Masala,Prawn,15.87,560.69,8898.15,718.0,,9616.15,1496.44,V08,False,Spot_Market,A
CR-20240326-MH_B-BAIN,2024-03-26,MH_B,Baingan Bharta,Brinjal,18.03,56.62,1020.86,579.44,,1600.3,433.98,V10,False,Contract,B
CR-20240326-MH_B-MUTT,26/03/2024,MH_B,Mutton Curry,Mutton,26.62,583.62,15535.96,281.18,197.33,16014.47,2646.26,V06,False,Contract,B
CR-20240326-MH_B-DUM,"March 26, 2024",MH_B,Dum Aloo,Potato,6.89,26.14,180.1,700.93,110.34,991.37,148.84,V06,False,Spot_Market,C
CR-20240326-MH_B-CORN,2024-03-26,MH_B,Cornflakes,Maize,70.55,54.73,3861.2,253.52,,4114.72,1304.63,V06,False,Direct_Farm,
CR-20240326-MH_G-MUTT,2024-03-26,MH_G,Mutton Curry,Mutton,23.39,583.11,13638.94,745.54,149.05,14533.53,4352.71,V02,False,Contract,A
CR-20240326-MH_G-BREA,"March 26, 2024",MH_G,Bread-Butter,Bread,55.52,84.84,4710.32,359.29,,5069.61,1414.76,V03,False,Spot_Market,
CR-20240326-MH_G-KADH,2024-03-26,MH_G,Kadhi Pakoda,Yogurt,67.55,72.88,4923.04,311.58,115.19,5349.81,610.21,V12,False,Direct_Farm,
CR-20240326-MH_G-PALA,2024-03-26,MH_G,Palak Paneer,Paneer,74.2,328.33,24362.09,,127.71,24489.8,2780.44,V11,False,Spot_Market,
CR-20240326-MH_G-KHIC,2024-03-26,MH_G,Khichdi,Rice,11.26,105.58,1188.83,523.18,222.76,1934.77,620.11,V07,False,Spot_Market,B
CR-20240326-MH_G-BISI,"March 26, 2024",MH_G,Bisi Bele Bath,Lentil,26.29,101.83,2677.11,743.18,242.29,3662.58,891.14,V11,False,Contract,C
CR-20240327-MH_A-PALA,2024-03-27,MH_A,Palak Paneer,Paneer,-10.894186041234358,0.0,17123.29,420.04,,17543.33,3470.07,V11,False,Contract,A
CR-20240327-MH_A-CHIC,27/03/2024,MH_A,Chicken Biryani,Chicken,8.64,336.38,,563.93,163.81,3634.06,782.21,V09,False,Spot_Market,B
CR-20240327-MH_A-ALOO,2024-03-27,MH_A,Aloo Gobi,Potato,30.2,34.91,1054.28,590.65,146.06,1790.99,308.9,V12,False,Contract,A
CR-20240327-MH_A-JAIN,2024-03-27,MH_A,Jain Sabzi,Mixed Vegetables,9.66,83.03,802.07,,64.07,866.14,140.09,V09,False,Contract,A
CR-20240327-MH_B-EGG,27/03/2024,MH_B,Egg Fried Rice,Egg,16.72,9.38,156.83,470.12,,626.95,118.05,V06,False,Direct_Farm,
CR-20240327-MH_B-MIXE,2024-03-27,MH_B,Mixed Veg,Mixed Vegetables,56.31,55.25,3111.13,291.66,,3402.79,1168.4,V03,False,Contract,B
CR-20240327-MH_B-VEGE,"March 27, 2024",MH_B,Vegetable Soup,Mixed Vegetables,25.65,89.64,2299.27,532.26,197.54,3029.07,671.06,V10,False,Contract,B
CR-20240327-MH_B-CHIC,27/03/2024,MH_B,Chicken Biryani,Chicken,21.24,330.01,7009.41,,222.58,7231.99,2023.45,V09,False,Spot_Market,C
CR-20240327-MH_G-EGG,2024-03-27,MH_G,Egg Fried Rice,Egg,62.35,8.03,500.67,326.47,179.16,1006.3,162.62,V12,False,Contract,C
CR-20240327-MH_G-CHIC,"March 27, 2024",MH_G,Chicken Masala,Chicken,7.19,243.09,1747.82,315.62,285.15,2348.59,354.01,V03,False,Contract,C
CR-20240327-MH_G-RAJM,2024-03-27,MH_G,Rajma Rice,Rajma,20.72,195.68,4054.49,582.04,,4636.53,1494.43,V11,False,Contract,B
CR-20240327-MH_G-CHIC,2024-03-27,MH_G,Chicken Soup,Chicken,17.75,229.25,4069.19,791.06,,4860.25,1547.44,V05,False,Spot_Market,B
CR-20240328-MH_A-DUM,2024-03-28,MH_A,Dum Aloo,Potato,24.39,19.99,487.56,476.5,,964.06,189.14,V07,False,Direct_Farm,B
CR-20240328-MH_A-GULA,2024-03-28,MH_A,Gulab Jamun,Milk,26.84,84.31,2262.88,,214.36,2477.24,357.24,V05,False,Contract,B
CR-20240328-MH_A-CHAN,2024-03-28,MH_A,Chana Masala,Chickpea,25.79,99.62,2569.2,238.86,,2808.06,511.95,V02,False,Spot_Market,C
CR-20240328-MH_A-CORN,28/03/2024,MH_A,Cornflakes,Maize,25.64,50.1,1284.56,,140.42,1424.98,496.52,V02,False,Contract,A
CR-20240328-MH_A-ALOO,2024-03-28,MH_A,Aloo Gobi,Potato,40.14,44.52,1787.03,242.8,151.21,2181.04,347.19,V08,False,Contract,
CR-20240328-MH_A-CHIC,2024-03-28,MH_A,Chicken Soup,Chicken,24.49,286.31,7011.73,339.92,256.3,7607.95,1697.86,V02,False,Direct_Farm,A
CR-20240328-MH_A-MUTT,2024-03-28,MH_A,Mutton Curry,Mutton,8.88,604.97,5372.13,533.68,246.65,6152.46,1870.51,V08,False,Contract,
CR-20240328-MH_B-BOIL,2024-03-28,MH_B,Boiled Eggs,Egg,53.81,7.49,403.04,627.0,236.05,1266.09,383.6,V11,False,Spot_Market,
CR-20240328-MH_B-DAL,"March 28, 2024",MH_B,Dal Tadka,Dal,48.21,126.7,6108.21,743.77,,6851.98,791.7,V07,False,Spot_Market,C
CR-20240328-MH_B-CHOL,2024-03-28,MH_B,Chole Bhature,Chickpea,12.75,87.36,1113.84,603.0,,1716.84,484.07,V10,False,Direct_Farm,C
CR-20240328-MH_B-CHIC,"March 28, 2024",MH_B,Chicken Masala,Chicken,16.89,232.53,3927.43,,135.36,4062.79,1064.16,V05,False,Contract,B
CR-20240328-MH_B-BREA,2024-03-28,MH_B,Bread-Butter,Bread,44.39,81.04,3597.37,223.85,205.52,4026.74,1127.58,V03,False,Contract,A
CR-20240328-MH_B-PANE,2024-03-28,MH_B,Paneer Curry,Paneer,68.6,362.49,24866.81,200.04,167.92,25234.77,7532.8,V12,False,Contract,B
CR-20240328-MH_B-SAMB,28/03/2024,MH_B,Sambar Rice,Lentil,46.52,106.63,4960.43,707.18,95.17,5762.78,1875.71,V07,False,Contract,
CR-20240328-MH_G-IDLI,2024-03-28,MH_G,Idli-Sambar,Rice,70.05,94.72,6635.14,395.25,75.11,7105.5,1989.2,V04,False,Contract,A
CR-20240328-MH_G-PRAW,28/03/2024,MH_G,Prawn Masala,Prawn,26.11,500.16,13059.18,426.27,,13485.45,1588.64,V11,False,Spot_Market,
