Attendance_ID,Date,Mess_Hall_ID,Meal_Type,Total_Registered_Students,Present_For_Meal,Attendance_Percentage,Male_Count,Female_Count,Absentee_Count,Veg_Counter_Count,Non_Veg_Counter_Count,Egg_Counter_Count,Veg_Non_Veg_Ratio,Advance_Menu_Announced,Biometric_Verified,Special_Event_Day,Data_Collection_Method
ATT-20240421-MH_A-DIN,2024-04-21,MH_A,Dinner,450,289,64.22,289.0,,161,164.0,96.0,29.0,0.567,True,True,False,Biometric
ATT-20240421-MH_B-BRE,2024-04-21,MH_B,Breakfast,450,273,60.67,273.0,,177,155.0,91.0,27.0,0.568,False,True,False,Biometric
ATT-20240421-MH_B-LUN,2024-04-21,MH_B,Lunch,450,360,80.0,360.0,,90,205.0,120.0,35.0,0.569,True,True,False,Biometric
ATT-20240421-MH_B-SNA,"April 21, 2024",MH_B,Snacks,450,135,30.0,135.0,,315,76.0,45.0,14.0,0.563,True,False,False,Biometric
ATT-20240421-MH_B-DIN,2024-04-21,MH_B,Dinner,450,301,66.89,301.0,,149,171.0,100.0,30.0,0.568,False,True,False,Biometric
ATT-20240421-MH_G-BRE,2024-04-21,MH_G,Breakfast,300,146,48.67,,146.0,154,105.0,31.0,10.0,0.719,False,True,False,Token_System
ATT-20240421-MH_G-LUN,2024-04-21,MH_G,Lunch,300,232,77.33,,232.0,68,167.0,50.0,15.0,0.72,True,True,False,Biometric
ATT-20240421-MH_G-SNA,"April 21, 2024",MH_G,Snacks,300,97,32.33,,97.0,203,69.0,21.0,7.0,0.711,False,False,False,Biometric
ATT-20240421-MH_G-DIN,2024-04-21,MH_G,Dinner,300,234,78.0,,234.0,66,168.0,51.0,15.0,0.718,True,True,False,Biometric
ATT-20240422-MH_A-BRE,2024-04-22,MH_A,Breakfast,450,289,64.22,289.0,,161,164.0,96.0,29.0,0.567,False,True,False,Biometric
ATT-20240422-MH_A-LUN,2024-04-22,MH_A,Lunch,450,427,94.89,427.0,,23,243.0,143.0,41.0,0.569,False,True,False,Token_System
ATT-20240422-MH_A-SNA,"April 22, 2024",MH_A,Snacks,450,150,33.33,150.0,,300,85.0,50.0,15.0,0.567,True,True,False,Biometric
ATT-20240422-MH_A-DIN,2024-04-22,MH_A,Dinner,450,294,65.33,294.0,,156,167.0,98.0,29.0,0.568,True,False,False,Biometric
ATT-20240422-MH_B-BRE,2024-04-22,MH_B,Breakfast,450,163,36.22,163.0,,287,92.0,54.0,17.0,0.564,False,True,False,Token_System
ATT-20240422-MH_B-LUN,2024-04-22,MH_B,Lunch,450,382,84.89,382.0,,68,217.0,128.0,37.0,0.568,True,True,False,Token_System
ATT-20240422-MH_B-SNA,2024-04-22,MH_B,SNACKS,450,123,27.33,123.0,,327,70.0,41.0,12.0,0.569,False,True,False,Token_System
ATT-20240422-MH_B-DIN,22/04/2024,MH_B,Dinner,450,327,72.67,327.0,,123,186.0,109.0,32.0,0.569,True,True,False,Biometric
ATT-20240422-MH_G-BRE,22/04/2024,MH_G,Breakfast,300,172,57.33,,172.0,128,123.0,37.0,12.0,0.715,True,True,False,Biometric
ATT-20240422-MH_G-LUN,2024-04-22,MH_G,Lunch,300,260,86.67,,260.0,40,187.0,56.0,17.0,0.719,True,True,False,Manual_Count
ATT-20240422-MH_G-SNA,"April 22, 2024",MH_G,Snacks,300,147,49.0,,147.0,153,105.0,32.0,10.0,0.714,True,True,False,Manual_Count
ATT-20240422-MH_G-DIN,2024-04-22,MH_G,Dinner,300,209,69.67,,209.0,91,150.0,45.0,14.0,0.718,False,True,False,Biometric
ATT-20240423-MH_A-BRE,"April 23, 2024",MH_A,Breakfast,450,226,50.22,226.0,,224,128.0,75.0,23.0,0.566,True,True,False,Biometric
ATT-20240423-MH_A-LUN,23/04/2024,MH_A,Lunch,450,347,77.11,347.0,,103,197.0,116.0,34.0,0.568,True,True,False,Biometric
ATT-20240423-MH_A-SNA,2024-04-23,MH_A,Snacks,450,160,35.56,160.0,,290,91.0,53.0,16.0,0.569,True,True,False,Biometric
ATT-20240423-MH_A-DIN,"April 23, 2024",MH_A,Dinner,450,285,63.33,285.0,,165,162.0,95.0,28.0,0.568,False,True,False,Biometric
ATT-20240423-MH_B-BRE,2024-04-23,MH_B,Breakfast,450,224,49.78,224.0,,226,156.0,56.0,44.0,0.567,False,True,False,Manual_Count
ATT-20240423-MH_B-LUN,2024-04-23,MH_B,Lunch,450,367,81.56,367.0,,83,209.0,123.0,35.0,0.569,True,False,False,Biometric
ATT-20240423-MH_B-SNA,2024-04-23,MH_B,Snacks,450,168,37.33,168.0,,282,95.0,56.0,17.0,0.565,True,True,False,Biometric
ATT-20240423-MH_B-DIN,23/04/2024,MH_B,Dinner,450,313,69.56,313.0,,137,178.0,104.0,31.0,0.569,False,True,False,Biometric
ATT-20240423-MH_G-BRE,2024-04-23,MH_G,Breakfast,300,141,47.0,,141.0,159,101.0,30.0,10.0,0.716,False,True,False,Biometric
ATT-20240423-MH_G-LUN,2024-04-23,MH_G,Lunch,300,240,80.0,,240.0,60,172.0,52.0,16.0,0.717,True,False,False,Biometric
ATT-20240423-MH_G-SNA,"April 23, 2024",MH_G,Snacks,300,109,36.33,,109.0,191,78.0,23.0,8.0,0.716,False,True,False,Biometric
ATT-20240423-MH_G-DIN,2024-04-23,MH_G,Dinner,300,239,79.67,,239.0,61,172.0,52.0,15.0,0.72,False,True,False,Biometric
ATT-20240424-MH_A-BRE,24/04/2024,MH_A,Breakfast,450,226,50.22,226.0,,224,128.0,75.0,23.0,0.566,True,True,False,Biometric
ATT-20240424-MH_A-LUN,2024-04-24,MH_A,Lunch,450,417,92.67,417.0,,33,237.0,139.0,41.0,0.568,True,True,False,Biometric
ATT-20240424-MH_A-SNA,2024-04-24,MH_A,Snacks,450,125,27.78,125.0,,325,71.0,41.0,13.0,0.568,False,False,False,Biometric
ATT-20240424-MH_A-DIN,2024-04-24,MH_A,Dinner,450,302,67.11,302.0,,148,172.0,101.0,29.0,0.57,True,True,False,Biometric
ATT-20240424-MH_B-BRE,2024-04-24,MH_B,Breakfast,450,253,56.22,253.0,,197,144.0,84.0,25.0,0.569,True,True,False,Biometric
ATT-20240424-MH_B-LUN,2024-04-24,MH_B,Lunch,450,342,76.0,342.0,,108,194.0,114.0,34.0,0.567,False,True,False,Biometric
ATT-20240424-MH_B-SNA,24/04/2024,MH_B,Snacks,450,154,34.22,154.0,,296,87.0,51.0,16.0,0.565,False,True,False,Biometric
ATT-20240424-MH_B-DIN,24/04/2024,MH_B,Dinner,450,310,68.89,310.0,,140,176.0,103.0,31.0,0.568,True,True,False,Biometric
ATT-20240424-MH_G-BRE,2024-04-24,MH_G,Breakfast,300,187,62.33,,187.0,113,134.0,40.0,13.0,0.717,True,True,False,Biometric
ATT-20240424-MH_G-LUN,2024-04-24,MH_G,Lunch,300,254,84.67,,254.0,46,182.0,55.0,17.0,0.717,False,True,False,Biometric
ATT-20240424-MH_G-SNA,2024-04-24,MH_G,Snacks,300,339,112.99999999999999,,90.0,210,64.0,19.0,7.0,0.711,False,False,False,Biometric
ATT-20240424-MH_G-DIN,2024-04-24,MH_G,Dinner,300,221,73.67,,221.0,79,159.0,48.0,14.0,0.719,True,False,False,Biometric
ATT-20240425-MH_A-BRE,2024-04-25,MH_A,breakfast,450,198,44.0,198.0,,252,112.0,66.0,20.0,0.566,True,False,False,Manual_Count
ATT-20240425-MH_A-LUN,2024-04-25,MH_A,Lunch,450,405,90.0,405.0,,45,230.0,135.0,40.0,0.568,True,True,False,Manual_Count
ATT-20240425-MH_A-SNA,"April 25, 2024",MH_A,Snacks,450,150,33.33,150.0,,300,85.0,50.0,15.0,0.567,True,True,False,Biometric
ATT-20240425-MH_A-DIN,25/04/2024,MH_A,Dinner,450,337,74.89,337.0,,113,192.0,113.0,32.0,0.57,True,True,False,Biometric
ATT-20240425-MH_B-BRE,25/04/2024,MH_B,Breakfast,450,216,48.0,216.0,,234,123.0,72.0,21.0,0.569,False,False,False,Biometric
ATT-20240425-MH_B-LUN,2024-04-25,MH_B,Lunch,450,335,74.44,335.0,,115,190.0,112.0,33.0,0.567,False,True,False,Biometric
ATT-20240425-MH_B-SNA,"April 25, 2024",MH_B,Snacks,450,117,26.0,117.0,,333,66.0,39.0,12.0,0.564,True,True,False,Biometric
ATT-20240425-MH_B-DIN,2024-04-25,MH_B,Dinner,450,302,67.11,302.0,,148,172.0,101.0,29.0,0.57,True,True,False,Biometric
ATT-20240425-MH_G-BRE,25/04/2024,MH_G,Breakfast,300,169,56.33,,169.0,131,121.0,36.0,12.0,0.716,False,True,False,Token_System
ATT-20240425-MH_G-LUN,"April 25, 2024",MH_G,Lunch,300,278,92.67,,278.0,22,200.0,60.0,18.0,0.719,True,True,False,Token_System
ATT-20240425-MH_G-SNA,25/04/2024,MH_G,Snacks,300,103,34.33,,103.0,197,74.0,22.0,7.0,0.718,True,True,False,Token_System
ATT-20240425-MH_G-DIN,25/04/2024,MH_G,Dinner,300,209,69.67,,209.0,91,150.0,45.0,14.0,0.718,True,True,False,Biometric
ATT-20240426-MH_A-BRE,2024-04-26,MH_A,Breakfast,450,268,59.56,268.0,,182,152.0,89.0,27.0,0.567,True,True,False,Biometric
ATT-20240426-MH_A-LUN,2024-04-26,MH_A,Lunch,450,376,83.56,376.0,,74,214.0,126.0,36.0,0.569,False,False,False,Manual_Count
ATT-20240426-MH_A-SNA,26/04/2024,MH_A,Snacks,450,145,32.22,145.0,,305,82.0,48.0,15.0,0.566,True,True,False,Biometric
ATT-20240426-MH_A-DIN,2024-04-26,MH_A,Dinner,450,318,70.67,318.0,,132,145.0,134.0,39.0,0.456,True,True,False,Biometric
ATT-20240426-MH_B-BRE,2024-04-26,MH_B,Breakfast,450,233,51.78,233.0,,217,132.0,78.0,23.0,0.567,True,True,False,Biometric
ATT-20240426-MH_B-LUN,2024-04-26,MH_B,Lunch,450,398,88.44,398.0,,52,226.0,133.0,39.0,0.568,True,False,False,Biometric
ATT-20240426-MH_B-SNA,26/04/2024,MH_B,Snacks,450,196,43.56,196.0,,254,111.0,65.0,20.0,0.566,True,True,False,Biometric
ATT-20240426-MH_B-DIN,"April 26, 2024",MH_B,Dinner,450,282,62.67,282.0,,168,128.0,119.0,35.0,0.454,True,True,False,Manual_Count
ATT-20240426-MH_G-BRE,2024-04-26,MH_G,Breakfast,300,172,57.33,,172.0,128,123.0,37.0,12.0,0.715,False,False,False,Biometric
ATT-20240426-MH_G-LUN,2024-04-26,MH_G,Lunch,300,261,87.0,,261.0,39,187.0,57.0,17.0,0.716,True,True,False,Biometric
ATT-20240426-MH_G-SNA,2024-04-26,MH_G,Snacks,300,102,34.0,,102.0,198,73.0,22.0,7.0,0.716,True,True,False,Biometric
ATT-20240426-MH_G-DIN,26/04/2024,MH_G,Dinner,300,234,78.0,,234.0,66,134.0,77.0,23.0,0.573,False,True,False,Biometric
ATT-20240427-MH_A-BRE,2024-04-27,MH_A,Breakfast,450,222,49.33,222.0,,228,126.0,74.0,22.0,0.568,False,True,False,Manual_Count
ATT-20240427-MH_A-LUN,"April 27, 2024",MH_A,Lunch,450,280,62.22,280.0,,170,159.0,93.0,28.0,0.568,False,True,False,Token_System
ATT-20240427-MH_A-SNA,2024-04-27,MH_A,Snacks,450,95,21.11,95.0,,355,54.0,31.0,10.0,0.568,True,True,False,Token_System
ATT-20240427-MH_A-DIN,"April 27, 2024",MH_A,Dinner,450,288,64.0,288.0,,162,164.0,96.0,28.0,0.569,False,True,False,Biometric
ATT-20240427-MH_B-BRE,27/04/2024,MH_B,Breakfast,450,207,46.0,207.0,,243,117.0,69.0,21.0,0.565,True,True,False,Biometric
ATT-20240427-MH_B-LUN,"April 27, 2024",MH_B,Lunch,450,300,66.67,300.0,,150,170.0,100.0,30.0,0.567,False,True,False,Manual_Count
ATT-20240427-MH_B-SNA,2024-04-27,MH_B,Snacks,450,109,24.22,109.0,,341,62.0,36.0,11.0,0.569,False,True,False,Manual_Count
ATT-20240427-MH_B-DIN,2024-04-27,MH_B,DINNER,450,259,57.56,259.0,,191,147.0,86.0,26.0,0.568,True,True,False,Biometric
ATT-20240427-MH_G-BRE,"April 27, 2024",MH_G,Breakfast,300,144,48.0,,144.0,156,103.0,31.0,10.0,0.715,False,True,False,Manual_Count
ATT-20240427-MH_G-LUN,2024-04-27,MH_G,Lunch,300,232,77.33,,232.0,68,167.0,50.0,15.0,0.72,False,True,False,Biometric
ATT-20240427-MH_G-SNA,2024-04-27,MH_G,Snacks,300,102,34.0,,102.0,198,73.0,22.0,7.0,0.716,True,True,False,Biometric
ATT-20240427-MH_G-DIN,2024-04-27,MH_G,Dinner,300,164,54.67,,164.0,136,118.0,35.0,11.0,0.72,True,True,False,Manual_Count
ATT-20240428-MH_A-BRE,"April 28, 2024",MH_A,Breakfast,450,221,49.11,221.0,,229,125.0,74.0,22.0,0.566,True,True,False,Biometric
ATT-20240428-MH_A-LUN,2024-04-28,MH_A,Lunch,450,336,74.67,336.0,,114,191.0,112.0,33.0,0.568,True,True,False,Biometric
ATT-20240428-MH_A-SNA,2024-04-28,MH_A,Snacks,450,158,35.11,158.0,,292,90.0,52.0,16.0,0.57,False,False,False,Manual_Count
ATT-20240428-MH_A-DIN,2024-04-28,MH_A,Dinner,450,299,66.44,299.0,,151,170.0,100.0,29.0,0.569,False,True,False,Manual_Count
ATT-20240428-MH_B-BRE,2024-04-28,MH_B,Breakfast,450,229,50.89,229.0,,221,130.0,76.0,23.0,0.568,False,True,False,Biometric
ATT-20240428-MH_B-LUN,28/04/2024,MH_B,Lunch,450,356,79.11,356.0,,94,202.0,119.0,35.0,0.567,True,True,False,Biometric
ATT-20240428-MH_B-SNA,2024-04-28,MH_B,Snacks,450,184,40.89,184.0,,266,104.0,61.0,19.0,0.565,True,True,False,Biometric
ATT-20240428-MH_B-DIN,"April 28, 2024",MH_B,Dinner,450,305,67.78,305.0,,145,173.0,102.0,30.0,0.567,False,True,False,Token_System
ATT-20240428-MH_G-BRE,2024-04-28,MH_G,Breakfast,300,163,54.33,,163.0,137,117.0,35.0,11.0,0.718,False,True,False,Biometric
ATT-20240428-MH_G-LUN,2024-04-28,MH_G,Lunch,300,228,76.0,,228.0,72,164.0,49.0,15.0,0.719,False,True,False,Biometric
ATT-20240428-MH_G-SNA,2024-04-28,MH_G,Snacks,300,115,38.33,,115.0,185,82.0,25.0,8.0,0.713,False,True,False,Manual_Count
ATT-20240428-MH_G-DIN,"April 28, 2024",MH_G,Dinner,300,222,74.0,,222.0,78,159.0,48.0,15.0,0.716,False,True,False,Manual_Count
ATT-20240429-MH_A-BRE,"April 29, 2024",MH_A,Breakfast,450,233,51.78,233.0,,217,132.0,78.0,23.0,0.567,False,True,False,Token_System
ATT-20240429-MH_A-LUN,2024-04-29,MH_A,Lunch,450,353,78.44,353.0,,97,201.0,118.0,34.0,0.569,True,True,False,Biometric
ATT-20240429-MH_A-SNA,2024-04-29,MH_A,Snacks,450,156,34.67,156.0,,294,88.0,52.0,16.0,0.564,False,True,False,Manual_Count
ATT-20240429-MH_A-DIN,2024-04-29,MH_A,Dinner,450,349,77.56,349.0,,101,198.0,117.0,34.0,0.567,True,True,False,Biometric
ATT-20240429-MH_B-BRE,2024-04-29,MH_B,Breakfast,450,190,42.22,190.0,,260,108.0,63.0,19.0,0.568,True,True,False,Biometric
ATT-20240429-MH_B-LUN,2024-04-29,MH_B,Lunch,450,389,86.44,389.0,,61,221.0,130.0,38.0,0.568,True,False,False,Biometric
ATT-20240429-MH_B-SNA,2024-04-29,MH_B,Snacks,450,183,40.67,183.0,,267,104.0,61.0,18.0,0.568,False,False,False,Biometric
ATT-20240429-MH_B-DIN,2024-04-29,MH_B,Dinner,450,355,78.89,355.0,,95,202.0,119.0,34.0,0.569,True,True,False,Manual_Count
ATT-20240429-MH_G-BRE,2024-04-29,MH_G,Breakfast,300,165,55.0,,165.0,135,118.0,36.0,11.0,0.715,False,True,False,Manual_Count
ATT-20240429-MH_G-LUN,2024-04-29,MH_G,Lunch,300,259,86.33,,259.0,41,186.0,56.0,17.0,0.718,True,False,False,Manual_Count
ATT-20240429-MH_G-SNA,2024-04-29,MH_G,Snacks,300,92,30.67,,92.0,208,66.0,20.0,6.0,0.717,False,False,False,Manual_Count
ATT-20240429-MH_G-DIN,2024-04-29,MH_G,DINNER,300,252,84.0,,252.0,48,181.0,55.0,16.0,0.718,True,True,False,Biometric
ATT-20240430-MH_A-BRE,"April 30, 2024",MH_A,Breakfast,450,492,109.33333333333333,237.0,,213,135.0,79.0,23.0,0.57,True,False,False,Biometric
ATT-20240430-MH_A-LUN,30/04/2024,MH_A,Lunch,450,369,82.0,369.0,,81,210.0,123.0,36.0,0.569,False,True,False,Manual_Count
ATT-20240430-MH_A-SNA,2024-04-30,MH_A,Snacks,450,170,37.78,170.0,,280,96.0,57.0,17.0,0.565,False,True,False,Manual_Count
ATT-20240430-MH_A-DIN,2024-04-30,MH_A,Dinner,450,326,72.44,326.0,,124,185.0,109.0,32.0,0.567,True,True,False,Biometric
ATT-20240430-MH_B-BRE,2024-04-30,MH_B,Breakfast,450,256,56.89,256.0,,194,145.0,85.0,26.0,0.566,False,True,False,Biometric
ATT-20240430-MH_B-LUN,2024-04-30,MH_B,Lunch,450,386,85.78,386.0,,64,220.0,129.0,37.0,0.57,True,True,False,Biometric
ATT-20240430-MH_B-SNA,2024-04-30,MH_B,Snacks,450,130,28.89,130.0,,320,74.0,43.0,13.0,0.569,True,True,False,Biometric
ATT-20240430-MH_B-DIN,2024-04-30,MH_B,Dinner,450,335,74.44,335.0,,115,190.0,112.0,33.0,0.567,False,False,False,Token_System
ATT-20240430-MH_G-BRE,"April 30, 2024",MH_G,Breakfast,300,170,56.67,,170.0,130,122.0,37.0,11.0,0.718,False,True,False,Manual_Count
ATT-20240430-MH_G-LUN,2024-04-30,MH_G,Lunch,300,277,92.33,,277.0,23,199.0,60.0,18.0,0.718,True,True,False,Manual_Count
ATT-20240430-MH_G-SNA,2024-04-30,MH_G,Snacks,300,105,35.0,,105.0,195,75.0,22.0,8.0,0.714,True,True,False,Token_System
ATT-20240430-MH_G-DIN,2024-04-30,MH_G,Dinner,300,218,72.67,,218.0,82,156.0,47.0,15.0,0.716,True,False,False,Token_System
ATT-20240501-MH_A-BRE,2024-05-01,MH_A,Breakfast,450,206,45.78,206.0,,244,117.0,69.0,20.0,0.568,False,True,False,Token_System
ATT-20240501-MH_A-LUN,01/05/2024,MH_A,Lunch,450,344,76.44,344.0,,106,196.0,115.0,33.0,0.57,True,True,False,Biometric
ATT-20240501-MH_A-SNA,2024-05-01,MH_A,Snacks,450,178,39.56,178.0,,272,101.0,59.0,18.0,0.567,True,True,False,Biometric
ATT-20240501-MH_A-DIN,2024-05-01,MH_A,Dinner,450,330,73.33,330.0,,120,188.0,110.0,32.0,0.57,False,True,False,Manual_Count
ATT-20240501-MH_B-BRE,"May 01, 2024",MH_B,Breakfast,450,206,45.78,206.0,,244,117.0,69.0,20.0,0.568,True,False,False,Biometric
ATT-20240501-MH_B-LUN,2024-05-01,MH_B,Lunch,450,398,88.44,398.0,,52,226.0,133.0,39.0,0.568,True,False,False,Manual_Count
ATT-20240501-MH_B-SNA,2024-05-01,MH_B,Snacks,450,161,35.78,161.0,,289,91.0,53.0,17.0,0.565,True,True,False,Manual_Count
ATT-20240501-MH_B-DIN,01/05/2024,MH_B,Dinner,450,260,57.78,260.0,,190,148.0,87.0,25.0,0.569,False,False,False,Biometric
ATT-20240501-MH_G-BRE,2024-05-01,MH_G,Breakfast,300,163,54.33,,163.0,137,117.0,35.0,11.0,0.718,True,True,False,Biometric
ATT-20240501-MH_G-LUN,2024-05-01,MH_G,Lunch,300,241,80.33,,241.0,59,173.0,52.0,16.0,0.718,True,True,False,Biometric
ATT-20240501-MH_G-SNA,2024-05-01,MH_G,Snacks,300,99,33.0,,99.0,201,71.0,21.0,7.0,0.717,True,True,False,Token_System
ATT-20240501-MH_G-DIN,2024-05-01,MH_G,Dinner,300,227,75.67,,227.0,73,163.0,49.0,15.0,0.718,False,True,False,Biometric
ATT-20240502-MH_A-BRE,"May 02, 2024",MH_A,Breakfast,450,248,55.11,248.0,,202,141.0,83.0,24.0,0.569,True,True,False,Biometric
ATT-20240502-MH_A-LUN,"May 02, 2024",MH_A,Lunch,450,347,77.11,347.0,,103,197.0,116.0,34.0,0.568,True,True,False,Biometric
ATT-20240502-MH_A-SNA,"May 02, 2024",MH_A,Snacks,450,113,25.11,113.0,,337,64.0,37.0,12.0,0.566,True,True,False,Biometric
ATT-20240502-MH_A-DIN,"May 02, 2024",MH_A,Dinner,450,345,76.67,345.0,,105,196.0,115.0,34.0,0.568,True,False,False,Biometric
ATT-20240502-MH_B-BRE,2024-05-02,MH_B,Breakfast,450,239,53.11,239.0,,211,136.0,80.0,23.0,0.569,False,True,False,Biometric
ATT-20240502-MH_B-LUN,02/05/2024,MH_B,Lunch,450,324,72.0,324.0,,126,184.0,108.0,32.0,0.568,False,True,False,Biometric
ATT-20240502-MH_B-SNA,02/05/2024,MH_B,Snacks,450,175,38.89,175.0,,275,99.0,58.0,18.0,0.566,False,False,False,Manual_Count
ATT-20240502-MH_B-DIN,2024-05-02,MH_B,Dinner,450,289,64.22,289.0,,161,164.0,96.0,29.0,0.567,False,True,False,Biometric
ATT-20240502-MH_G-BRE,02/05/2024,MH_G,Breakfast,300,173,57.67,,173.0,127,124.0,37.0,12.0,0.717,False,True,False,Biometric
ATT-20240502-MH_G-LUN,02/05/2024,MH_G,Lunch,300,255,85.0,,255.0,45,183.0,55.0,17.0,0.718,True,True,False,Manual_Count
ATT-20240502-MH_G-SNA,"May 02, 2024",MH_G,Snacks,300,101,33.67,,101.0,199,72.0,22.0,7.0,0.713,True,False,False,Biometric
ATT-20240502-MH_G-DIN,02/05/2024,MH_G,Dinner,300,222,74.0,,222.0,78,159.0,48.0,15.0,0.716,True,True,False,Biometric
ATT-20240503-MH_A-BRE,2024-05-03,MH_A,Breakfast,450,258,57.33,258.0,,192,147.0,86.0,25.0,0.57,True,True,False,Biometric
ATT-20240503-MH_A-LUN,03/05/2024,MH_A,Lunch,450,331,73.56,331.0,,119,188.0,111.0,32.0,0.568,False,True,False,Manual_Count
ATT-20240503-MH_A-SNA,"May 03, 2024",MH_A,Snacks,450,197,43.78,197.0,,253,112.0,66.0,19.0,0.569,True,True,False,Biometric
ATT-20240503-MH_A-DIN,03/05/2024,MH_A,Dinner,450,342,76.0,342.0,,108,155.0,145.0,42.0,0.453,False,True,False,Manual_Count
ATT-20240503-MH_B-BRE,2024-05-03,MH_B,Breakfast,450,198,44.0,198.0,,252,112.0,66.0,20.0,0.566,False,True,False,Token_System
ATT-20240503-MH_B-LUN,"May 03, 2024",MH_B,Lunch,450,369,82.0,369.0,,81,210.0,123.0,36.0,0.569,True,True,False,Token_System
ATT-20240503-MH_B-SNA,2024-05-03,MH_B,snacks,450,143,31.78,143.0,,307,81.0,47.0,15.0,0.566,False,True,False,Biometric
ATT-20240503-MH_B-DIN,03/05/2024,MH_B,Dinner,450,341,75.78,341.0,,109,155.0,144.0,42.0,0.455,True,True,False,Manual_Count
ATT-20240503-MH_G-BRE,"May 03, 2024",MH_G,Breakfast,300,171,57.0,,171.0,129,123.0,37.0,11.0,0.719,True,False,False,Biometric
ATT-20240503-MH_G-LUN,2024-05-03,MH_G,Lunch,300,263,87.67,,263.0,37,189.0,57.0,17.0,0.719,False,True,False,Manual_Count
ATT-20240503-MH_G-SNA,2024-05-03,MH_G,Snacks,300,116,38.67,,116.0,184,81.0,29.0,23.0,0.716,True,True,False,Biometric
ATT-20240503-MH_G-DIN,03/05/2024,MH_G,Dinner,300,216,72.0,,216.0,84,124.0,71.0,21.0,0.574,False,True,False,Token_System
ATT-20240504-MH_A-BRE,04/05/2024,MH_A,Breakfast,450,176,39.11,176.0,,274,100.0,59.0,17.0,0.568,True,True,False,Manual_Count
ATT-20240504-MH_A-LUN,2024-05-04,MH_A,Lunch,450,325,72.22,325.0,,125,185.0,109.0,31.0,0.569,True,True,False,Biometric
ATT-20240504-MH_A-SNA,"May 04, 2024",MH_A,Snacks,450,150,33.33,150.0,,300,85.0,50.0,15.0,0.567,False,True,False,Manual_Count
ATT-20240504-MH_A-DIN,04/05/2024,MH_A,Dinner,450,274,60.89,274.0,,176,156.0,91.0,27.0,0.569,False,True,False,Biometric
ATT-20240504-MH_B-BRE,04/05/2024,MH_B,Breakfast,450,197,43.78,197.0,,253,112.0,66.0,19.0,0.569,True,True,False,Biometric
ATT-20240504-MH_B-LUN,04/05/2024,MH_B,Lunch,450,267,59.33,267.0,,183,152.0,89.0,26.0,0.569,True,True,False,Biometric
ATT-20240504-MH_B-SNA,"May 04, 2024",MH_B,Snacks,450,154,34.22,154.0,,296,87.0,51.0,16.0,0.565,False,True,False,Biometric
ATT-20240504-MH_B-DIN,"May 04, 2024",MH_B,Dinner,450,261,58.0,261.0,,189,148.0,87.0,26.0,0.567,True,True,False,Manual_Count
ATT-20240504-MH_G-BRE,"May 04, 2024",MH_G,Breakfast,300,160,53.33,,160.0,140,115.0,34.0,11.0,0.719,True,True,False,Manual_Count
ATT-20240504-MH_G-LUN,04/05/2024,MH_G,Lunch,300,210,70.0,,210.0,90,151.0,45.0,14.0,0.719,False,True,False,Biometric
ATT-20240504-MH_G-SNA,2024-05-04,MH_G,Snacks,300,102,34.0,,102.0,198,73.0,22.0,7.0,0.716,False,True,False,Biometric
ATT-20240504-MH_G-DIN,2024-05-04,MH_G,Dinner,300,196,65.33,,196.0,104,141.0,42.0,13.0,0.719,False,True,False,Biometric
ATT-20240505-MH_A-BRE,"May 05, 2024",MH_A,Breakfast,450,142,31.56,142.0,,308,80.0,47.0,15.0,0.563,True,True,False,Token_System
ATT-20240505-MH_A-LUN,2024-05-05,MH_A,Lunch,450,266,59.11,266.0,,184,151.0,89.0,26.0,0.568,False,False,False,Token_System
ATT-20240505-MH_A-SNA,2024-05-05,MH_A,Snacks,450,131,29.11,131.0,,319,74.0,43.0,14.0,0.565,True,True,False,Manual_Count
ATT-20240505-MH_A-DIN,2024-05-05,MH_A,Dinner,450,253,56.22,253.0,,197,144.0,84.0,25.0,0.569,False,True,False,Biometric
ATT-20240505-MH_B-BRE,2024-05-05,MH_B,Breakfast,450,171,38.0,171.0,,279,97.0,57.0,17.0,0.567,True,True,False,Biometric
ATT-20240505-MH_B-LUN,05/05/2024,MH_B,Lunch,450,221,49.11,221.0,,229,125.0,74.0,22.0,0.566,True,False,False,Biometric
ATT-20240505-MH_B-SNA,2024-05-05,MH_B,Snacks,450,101,22.44,101.0,,349,57.0,33.0,11.0,0.564,True,True,False,Manual_Count
ATT-20240505-MH_B-DIN,"May 05, 2024",MH_B,Dinner,450,251,55.78,251.0,,199,143.0,84.0,24.0,0.57,True,True,False,Token_System
ATT-20240505-MH_G-BRE,2024-05-05,MH_G,Breakfast,300,111,37.0,,111.0,189,79.0,24.0,8.0,0.712,False,False,False,Biometric
ATT-20240505-MH_G-LUN,2024-05-05,MH_G,Lunch,300,179,59.67,,179.0,121,128.0,39.0,12.0,0.715,False,False,False,Biometric
ATT-20240505-MH_G-SNA,05/05/2024,MH_G,Snacks,300,91,30.33,,91.0,209,65.0,19.0,7.0,0.714,True,False,False,Token_System
ATT-20240505-MH_G-DIN,05/05/2024,MH_G,Dinner,300,161,53.67,,161.0,139,115.0,35.0,11.0,0.714,False,False,False,Biometric
ATT-20240506-MH_A-BRE,2024-05-06,MH_A,Breakfast,450,135,30.0,135.0,,315,76.0,45.0,14.0,0.563,False,True,False,Biometric
ATT-20240506-MH_A-LUN,06/05/2024,MH_A,Lunch,450,315,70.0,315.0,,135,179.0,105.0,31.0,0.568,False,True,False,Manual_Count
